position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
760,Mortuous,Through Wilderness,22 June 2018,Death Metal,Death Doom Metal,,219,3,3.51,545Zy4BSiyu9R8LGXU4Ctx
761,Brett Naucke,The Mansion,9 March 2018,"Electroacoustic, Musique concrète","Glitch, Field Recordings, Post-Industrial, Progressive Electronic","atmospheric, surreal, dense, abstract, mechanical, ethereal, chaotic, warm",322,2,3.28,5UTmOsKGZlmcgIKGpDt6DG
762,Boston Manor,Welcome to the Neighbourhood,7 September 2018,Alternative Rock,"Pop Rock, Post-Hardcore","male vocals, dark, pessimistic, melodic, drugs, angry, alienation, anthemic",263,2,3.38,1i0k46X5g1vDetBJfNaOYT
763,Hangman's Chair,Banlieue triste,9 March 2018,Doom Metal,"Gothic Metal, Coldwave","cold, atmospheric, heavy, urban, self-hatred, dark, pessimistic, suicide",215,3,3.52,3lIXPRqX9JG24RUmXLKtto
764,Superorganism,Superorganism,2 March 2018,"Indietronica, Neo-Psychedelia, Glitch Pop","Indie Pop, Electropop","playful, quirky, summer, deadpan, psychedelic, female vocals, abstract, sarcastic","3,242",34,3.22,15TFB6uLZlb3gnCysRrLix
765,Summoning,With Doom We Come,5 January 2018,Atmospheric Black Metal,Dungeon Synth,"atmospheric, male vocals, epic, fantasy, medieval, melancholic, melodic, triumphant","1,104",21,3.24,2NaznCkgUapTWmuViOd1lb
766,Tommy Guerrero,Road to Knowhere,26 October 2018,Latin Jazz,"Downtempo, Jazz-Rock","mellow, repetitive, warm, minimalistic, summer, instrumental, desert, atmospheric",438,,3.26,5XNcBTBDka0LqtQ7FYJlVh
767,S. Carey,Hundred Acres,23 February 2018,Indie Folk,Singer-Songwriter,"longing, pastoral, romantic, soothing, male vocals, lush, melancholic, warm",344,8,3.27,7J2oRTfH14BbakDbmqMgiM
768,Terrorizer,Caustic Attack,12 October 2018,Deathgrind,Death Metal,"heavy, apocalyptic, dark, political, pessimistic, violence, aggressive",283,4,3.26,5JriPXzU4B4bleHL6oXHtq
769,Gazpacho,Soyuz,18 May 2018,"Art Rock, Progressive Rock",,"existential, melancholic, atmospheric, concept album, male vocals, progressive",277,3,3.27,4vJ219Wg8MtRxRhSRwxJAg
770,Fire-Toolz,Skinless X-1,24 August 2018,"Electro-Industrial, Progressive Electronic","Vaporwave, Sound Collage, New Age, Sequencer & Tracker, Glitch","complex, ethereal, mechanical, futuristic, rhythmic, dense, psychedelic, surreal",353,,3.27,6hBgJX1YIg1IX7i3WMlWbQ
771,Payroll & Cardo,"Big Bossin, Vol. 2",26 January 2018,Gangsta Rap,"G-Funk, Mobb Music, Trap, Conscious Hip Hop","introspective, crime, rhythmic, drugs, boastful, mellow, male vocals, urban",276,7,3.31,4TmT6CauttGAdyAHxggIyd
772,IC3PEAK,Сказка,28 September 2018,"Horrorcore, Witch House, Experimental Hip Hop","Industrial Hip Hop, Art Pop, Trap Metal, Political Hip Hop, Trap","female vocals, ominous, noisy, protest, ethereal, dark, surreal, cryptic","1,113",4,3.22,63AxG9uYC7oKufwKXf68jC
773,Sarah Davachi,Gave in Rest,14 September 2018,"Ambient, Drone",Electroacoustic,,384,2,3.26,4IFuTsN2aWyIysDMui5VnR
774,Djonga,O menino que queria ser Deus,13 March 2018,Conscious Hip Hop,"Boom Bap, Trap","conscious, political, raw, sexual, hedonistic, aggressive, male vocals, sarcastic",311,4,3.30,4mgTW0NU3fjNBxHdKOJoRr
775,Czarface & MF DOOM,Czarface Meets Metal Face,30 March 2018,"East Coast Hip Hop, Boom Bap",Abstract Hip Hop,"deadpan, male vocals, crime, sampling, humorous, boastful, rhythmic, urban","4,262",27,3.23,2PPvDD3t985MvMphfSwzgr
776,Judicator,The Last Emperor,30 March 2018,Power Metal,"Speed Metal, US Power Metal","history, male vocals, melodic, concept album, medieval, epic, technical, energetic",216,6,3.49,6Q6zW1W3gzrMgO8MCtCBXJ
777,The Internet,Hive Mind,20 July 2018,Neo-Soul,"Alternative R&B, Psychedelic Soul, Synth Funk","female vocals, sensual, LGBT, rhythmic, male vocals, melodic","2,346",20,3.24,27ThgFMUAx3MXLQ297DzWF
778,Rafael Anton Irisarri,Midnight Colours,27 February 2018,"Ambient, Drone",,"atmospheric, instrumental, ethereal, repetitive, warm, soothing, nocturnal",379,4,3.26,5dp68UVVU10QaAznZI6lnf
779,Domenique Dumont,Miniatures de auto rhythm,1 October 2018,Balearic Beat,"Sophisti-Pop, Exotica, Chillwave, Dream Pop","summer, rhythmic, lush, tropical, female vocals",242,1,3.36,4FzlCyvEDrvU8pHmgCUKkn
780,Phideaux,Infernal,9 September 2018,"Progressive Rock, Art Rock",Symphonic Prog,"concept album, fantasy, epic, apocalyptic, male vocals, female vocals",202,7,3.49,4fA7rQ0oTMvl2o6BgEt9s2
781,Nipsey Hussle,Victory Lap,16 February 2018,"West Coast Hip Hop, Gangsta Rap","Trap, Mobb Music","crime, drugs, boastful, uplifting, triumphant, urban, violence, conscious","1,167",9,3.24,6rcbbhcm8Os7EiVRHP9Aef
782,Uniform,The Long Walk,17 August 2018,"Industrial Metal, Noise Rock",Hardcore Punk,"aggressive, noisy, raw, misanthropic, existential, male vocals, nihilistic, mechanical",489,2,3.25,5CeozuplDjehgtSlPzmpDS
783,Ian William Craig,Thresholder,2 November 2018,"Ambient, Drone, Electroacoustic","Choral, Tape Music","ethereal, dark, surreal, atmospheric",299,1,3.27,
784,Mr. Fingers,Cerebral Hemispheres,13 April 2018,"Deep House, Downtempo","Acid House, Nu Jazz, Microhouse","male vocals, calm, rhythmic, repetitive, atmospheric, urban",291,3,3.26,46sews77v3EoXe6PzYmYdD
785,Genocide Pact,Order of Torment,2 February 2018,"Death Metal, Death Doom Metal",,"atmospheric, dark, heavy, aggressive, dense, male vocals, angry, ominous",287,3,3.27,6CHfQooBi3RNy0ma20P9HL
786,Gołębie,"Jest mi tak dobrze, że lepiej poczułbym się tylko martwy",25 October 2018,"Shoegaze, Indie Rock","Noise Rock, Post-Rock, Post-Hardcore","melancholic, lethargic, atmospheric, male vocals",239,2,3.42,2ecuOML9h4l3KA3qCtfdLr
787,NCT,NCT 2018: Empathy,14 March 2018,"K-Pop, Electropop","Pop Rap, Trap, Contemporary R&B, Ratchet Music","male vocals, boastful, rhythmic, sensual, passionate, eclectic, mechanical",404,1,3.24,3KAJvo62RNQEtXwIyB5rzX
788,St. Vincent,MassEducation,12 October 2018,"Art Pop, Piano Rock",Singer-Songwriter,"minimalistic, passionate, female vocals, acoustic, raw, sparse, introspective, bittersweet","1,130",7,3.23,3XwQPcRrrSNxETjuD5ka5r
789,Asunojokei 明日の叙景,わたしと私だったもの (Awakening),24 February 2018,Blackgaze,"Screamo, Post-Rock, Avant-Garde Metal","manic, atmospheric, chaotic, depressive, noisy, angry, male vocals",445,6,3.24,5DrwyKrZkgbB5FZucUAXIp
790,Skyzoo,In Celebration of Us,2 February 2018,"East Coast Hip Hop, Jazz Rap, Conscious Hip Hop","Boom Bap, Political Hip Hop, Hardcore Hip Hop","lush, rhythmic, serious, introspective, male vocals, political, conscious, love",422,4,3.26,7bvGhkFkhBksTpL7eI5t9q
791,Manes,Slow Motion Death Sequence,24 August 2018,Alternative Rock,"Electronic, Avant-Garde Metal, Art Rock, Experimental Rock, Industrial Rock","melodic, male vocals, anxious, atmospheric, apocalyptic, sombre, progressive, death",348,3,3.25,2u5mdxXqQhpT1MXmZ9IBXs
792,Ben LaMar Gay,Downtown Castles Can Never Block the Sun,4 May 2018,"Electronic, Experimental","Avant-Garde Jazz, Ambient, Electroacoustic, Glitch, Nu Jazz","improvisation, eclectic, progressive, warm, complex, avant-garde, noisy",334,3,3.26,4dnlYbcDOyx3Mkp8UTGAZi
793,Hot Mulligan,Pilot,23 March 2018,"Emo, Pop Punk",Midwest Emo,"anxious, technical, self-hatred, passionate, drugs, energetic, depressive, sad",308,2,3.28,3wl3zdJVNhLyJfqdXaCRyp
794,David Attias,Elephant,2 March 2018,"Slowcore, Lo-Fi / Slacker Rock",Lo-Fi / Slacker Rock,"depressive, lonely, male vocals, lo-fi, sad, noisy, self-hatred, lethargic",260,3,3.38,5oGJSfMQQ4SCpDIS9q4CBZ
795,Galvanizer,Sanguine Vigil,28 February 2018,Deathgrind,,"male vocals, death, heavy, raw, violence, aggressive",215,1,3.48,45kMRx3J6lqF7VzWKHKqnB
796,Southern Empire,Civilisation,20 July 2018,Progressive Rock,"Symphonic Prog, Progressive Metal","male vocals, uncommon time signatures, complex, melodic, progressive, epic",186,14,3.68,0pAL8vc6E8NpJo6ACQeRa1
797,Eartheater,Irisiri,8 June 2018,"Post-Industrial, Glitch Pop","Folktronica, Deconstructed Club, Glitch Pop, Spoken Word, Sound Collage","female vocals, avant-garde, sampling, quirky, surreal, hypnotic, atmospheric, abstract","1,068",6,3.22,2G176tUq4Qc60xbUW3qB9i
798,GosT,Possessor,23 March 2018,"Darksynth, Horror Synth","Witch House, Darkwave, Black Metal, Cyber Metal","dark, occult, ominous, suspenseful, futuristic, atmospheric, male vocals, mechanical",615,4,3.22,3f1TM6nCi60FxQkyqQ61FP
799,Tanukichan,Sundays,13 July 2018,"Shoegaze, Dream Pop","Indie Pop, Noise Pop","female vocals, lethargic, mellow, lush, melancholic, noisy, love, ethereal",624,4,3.25,7E5byVwLWqDT5uqm6VIRn8
800,City Hunter,Deep Blood,30 October 2018,Hardcore Punk,"Noise Rock, Horror Punk","hateful, aggressive, angry, violence, noisy, dark, manic, nihilistic",263,2,3.32,1nqh1PCmdw15Mflz3ZffzB
801,The Orielles,Silver Dollar Moment,16 February 2018,"Indie Pop, Neo-Psychedelia, Dream Pop","Jangle Pop, Twee Pop, Baggy","playful, melodic, lush, psychedelic, optimistic, female vocals",359,4,3.25,0I25iS9BnTSdGX2jmBVDxO
802,Fu Manchu,Clone of the Universe,9 February 2018,Stoner Rock,Stoner Metal,"heavy, rhythmic, science fiction, aggressive, energetic",456,9,3.24,2K1v7kMAW5ORS0XlVlvlOs
803,Basement,Beside Myself,12 October 2018,"Alternative Rock, Emo",Emo-Pop,"melancholic, anxious, melodic, passionate, male vocals, energetic",396,2,3.24,6GR8EnywUgDFHmqUHO19RO
804,Gruesome,Twisted Prayers,1 June 2018,Death Metal,"Technical Death Metal, Thrash Metal","heavy, male vocals, technical, death",341,6,3.23,0kfywIs1Dy3Xj2erjT9pFe
805,Adorável Clichê,O que existe dentro de mim,31 August 2018,Dream Pop,"Indie Rock, Shoegaze","lethargic, female vocals, atmospheric, winter, melancholic, rain, nocturnal, existential",226,1,3.60,0FtQKeBDIqgBurZbPeraal
806,21 Savage,I Am > I Was,21 December 2018,"Trap, Southern Hip Hop","Gangsta Rap, Pop Rap","deadpan, introspective, nocturnal, rhythmic, boastful, male vocals, lethargic, crime","5,276",27,3.21,007DWn799UWvfY1wwZeENR
807,・・・・・・・・・,「 」,12 January 2018,"J-Pop, Shoegaze, J-Rock","Dream Pop, Noise Pop","female vocals, lush, ethereal, melodic, dense, energetic, warm","1,115",14,3.23,2K5lKrTrHnXD4J5cO1IGAm
808,Father,Awful Swim,21 September 2018,"Trap, Southern Hip Hop",Abstract Hip Hop,"sexual, dark, male vocals, vulgar, ominous, abstract, nihilistic, rhythmic",447,4,3.23,4AwM7T0OA9VrcMwbln4NiS
809,Moenen of Xezbeth,Ancient Spells of Darkness...,1 August 2018,Black Metal,"Doom Metal, Dungeon Synth","funereal, mysterious, raw, male vocals, satanic, cold, occult",238,3,3.45,nuclearwarnowproductio
810,Sangre de Muérdago,Noite,20 April 2018,"Dark Folk, Neofolk",Galician Folk Music,"forest, melancholic, spiritual, poetic, nature, folklore, male vocals, dark",197,3,3.56,6Z0lsBQDXGxyjaqZsLTdsc
811,Still Corners,Slow Air,17 August 2018,Dream Pop,"Synthpop, Ethereal Wave, Ambient Pop, Indie Pop","lethargic, ethereal, female vocals, surreal, lush",447,6,3.25,0dpT4eWbisGVXyLkA3NBwc
812,Geotic,Traversa,19 October 2018,Microhouse,"Ambient Pop, Downtempo, Chillwave","mellow, soothing, melodic, male vocals, calm, warm, atmospheric",256,3,3.29,6Poe2ujIWLIt4f3NuSZp0i
813,Die Wilde Jagd,Uhrwald Orange,April 2018,"Krautrock, Progressive Electronic","Psychedelic Rock, Berlin School, Nature Recordings, Progressive Rock","repetitive, hypnotic, rhythmic, introspective, atmospheric, nocturnal, meditative, male vocals",224,,3.43,6muBKhjr7UzmjD5u6ebPKG
814,Goat Girl,Goat Girl,6 April 2018,Punk Blues,"Post-Punk, Garage Punk, Neo-Psychedelia, Gothic Country","female vocals, noisy, psychedelic, lo-fi, dark, eclectic",647,9,3.24,3jDJ8KuleRVdhS2DJKFEW2
815,Angèle,Brol,5 October 2018,"French Pop, Alt-Pop","Dance-Pop, Dancehall, Synthpop, Nouvelle chanson française","sarcastic, female vocals, conscious, warm, melodic, playful, love, passionate",626,1,3.20,6KSvWFf4g4PrIldtchJsTC
816,Nanook of the North,Nanook of the North,2 March 2018,Ambient,"Ambient Techno, Dark Ambient, Drone, Modern Classical","cold, atmospheric, dark, instrumental, meditative, dense",253,1,3.32,2f9yEhf1bbIbdjPzIFPYME
817,Thou / Ragana,Let Our Names Be Forgotten,23 September 2018,"Doom Metal, Sludge Metal",Atmospheric Black Metal,"female vocals, heavy, male vocals, depressive",247,,3.35,3PQOBzxVCYVRrOxQnVlpw7
818,Kate NV,для FOR,22 June 2018,"Progressive Electronic, Ambient","New Age, Sequencer & Tracker, Minimalism, Utopian Virtual","minimalistic, playful, warm, quirky, abstract, melodic, futuristic, uplifting",659,5,3.23,2Z0F9mcg3jFPr6nyhNwMm9
819,Johnny Marr,Call the Comet,15 June 2018,"Indie Rock, Alternative Rock","Jangle Pop, Post-Punk","melodic, male vocals, melancholic, atmospheric, warm, futuristic",410,10,3.24,14um9vHDZsoNRn28ymg9DQ
820,Trevor Powers,Mulberry Violence,17 August 2018,"Glitch Pop, Art Pop","Post-Industrial, Ambient Pop, Dark Jazz","cryptic, cold, mysterious, ominous, bittersweet, mechanical, surreal, nocturnal",287,2,3.25,1LNYpk5LuvBEGXNzy8mAk0
821,Black Milk,Fever,23 February 2018,"Conscious Hip Hop, Jazz Rap","Abstract Hip Hop, Nu Jazz, Experimental Hip Hop","male vocals, rhythmic, mellow, introspective, conscious, sampling, lush, atmospheric","1,167",16,3.23,397HfhVIOEHiSb1hQT2atF
822,Silent Island & Black Hill,Tales of the Night Forest,14 May 2018,Post-Rock,"Dark Folk, Ambient","instrumental, autumn, melancholic, mysterious, forest, minimalistic, nocturnal, nature",277,3,3.26,7J5CwUsg2oS6MpvI8N5GAP
823,Meitei 冥丁,Kwaidan / 怪談,5 January 2018,"Tape Music, Ambient","Sound Collage, Spoken Word, Japanese Folk Music","sampling, lo-fi, nocturnal, abstract, lethargic, cryptic, male vocals, mysterious",602,2,3.23,0COOSP2TWDQQLdLE1HdGlO
824,Yo La Tengo,There's a Riot Going On,16 March 2018,"Ambient Pop, Indie Rock",Dream Pop,"mellow, atmospheric, ethereal, calm, female vocals, male vocals, playful, love","1,666",22,3.22,1PP5mb8VOZfofwDzHRQPYh
825,Dir en Grey,The Insulated World,26 September 2018,"Alternative Metal, Metalcore",Avant-Garde Metal,"chaotic, heavy, manic, melancholic, aggressive, male vocals, dissonant, surreal",534,7,3.22,2TKweqOQYNgkxZV7Qm2060
826,Black Belt Eagle Scout,Mother of My Children,14 September 2018,"Indie Rock, Dream Pop","Lo-Fi / Slacker Rock, Slowcore","melancholic, female vocals, longing, breakup, love, anthemic, LGBT",252,1,3.31,1bJK2qA6dQqvjUQzsVH2zp
827,Anenon,Tongue,9 February 2018,"Post-Minimalism, Ambient","Field Recordings, Nu Jazz","calm, peaceful, instrumental, meditative, ethereal, repetitive",519,3,3.23,4vlcel28NGVoNdJfq4v8mK
828,Rae Morris,Someone Out There,2 February 2018,"Synthpop, Electropop, Alt-Pop","Dance-Pop, Art Pop","love, playful, passionate, female vocals, summer, melodic, warm, triumphant",630,11,3.22,3h30Uo7ctjnKADgYzcUj40
829,Joe Bonamassa,Redemption,21 September 2018,Blues Rock,,male vocals,244,3,3.52,0RYR3Kbdh86eNax0i2ulCQ
830,Mystery,Lies and Butterflies,14 July 2018,Progressive Rock,Neo-Prog,"male vocals, melodic, atmospheric, progressive, melancholic",183,2,3.58,0wZS2UwLHCFR2zW9HK7Rtu
831,The Skull,The Endless Road Turns Dark,7 September 2018,"Doom Metal, Traditional Doom Metal",,male vocals,168,1,3.67,7aldBm2yAtx2VnBoKRA4tw
832,Deszcz,III,7 January 2018,"Crust Punk, Blackened Crust, Neocrust",,"noisy, raw, dark, aggressive, male vocals, energetic, heavy, passionate",268,2,3.25,58pGocN8y0WKzzYZfhkEhK
833,NCT 127,Regular-Irregular,12 October 2018,"K-Pop, Contemporary R&B","Dance-Pop, Electropop, Pop Rap, Trap","urban, male vocals, romantic, love, passionate, boastful, melodic, rhythmic",330,,3.25,4oU5Tp952fPL7z2Bax4JmU
834,Vennart,To Cure a Blizzard Upon a Plastic Sea,14 September 2018,"Alternative Rock, Progressive Rock","Art Rock, Alternative Metal, Progressive Rock","melodic, melancholic, male vocals, atmospheric, passionate, progressive",190,6,3.54,50mRmjRj8fSNGBJ5IYacnk
835,Soft Kill,Savior,11 May 2018,Post-Punk,Shoegaze,"death, existential, sombre, repetitive, depressive, pessimistic, melodic, anxious",290,,3.24,0wnbplMyC28QY80Xmxh9br
836,Sewerslvt,Starving Slvts Always Get Their Fix,22 November 2018,"Power Noise, Electronic Dance Music","Breakcore, Trap [EDM], Dark Ambient, Electro-Industrial","hypnotic, atmospheric, ominous, cold, noisy, sampling, dark, raw",433,3,3.18,6YziuMsbVKLOiHhmU6926L
837,$ilkMoney,I Hate My Life and I Really Wish People Would Stop Telling Me Not To,11 December 2018,"Hardcore Hip Hop, Cloud Rap","Trap, Experimental Hip Hop, Cloud Rap","boastful, vulgar, sexual, male vocals, humorous, hedonistic, psychedelic",890,5,3.22,4yQasTblx6sk72EF14Du8g
838,Willie Nelson,Last Man Standing,27 April 2018,Country,Outlaw Country,,224,1,3.38,59kwBSCOkQiV6L6tUxkNjU
839,The Damned,Evil Spirits,13 April 2018,Post-Punk,"Gothic Rock, Punk Rock, Garage Rock","male vocals, melodic, energetic, rhythmic, atmospheric, mysterious, sombre, anxious",276,6,3.23,1Nv4PFH0NrzDWmlOjKbgDq
840,SUMIN,Your Home,10 August 2018,Alternative R&B,"Art Pop, K-Pop, Synthpop, Wonky, Synth Funk","futuristic, urban, melodic, sensual, female vocals, romantic, lush, rhythmic",213,1,3.55,6O2qRVVflTq1XYRSdrAfOt
841,Poppy,Am I a Girl?,31 October 2018,"Electropop, Dance-Pop","Synthpop, Alternative Metal, Synthwave","female vocals, eclectic, futuristic, quirky, rhythmic, uplifting, melodic, concept album","3,031",22,3.18,5QCXxPUwoOtxeZQmve6w2u
842,No Age,Snares Like a Haircut,26 January 2018,"Noise Pop, Indie Rock","Garage Punk, Shoegaze","noisy, male vocals, energetic, melodic, lo-fi, playful, lush, passionate","1,225",11,3.21,2Wpp2OHSXciwnBX0Vv5op0
843,Sam Gendel & Sam Wilkes,Music for Saxofone and Bass Guitar,15 June 2018,Nu Jazz,Instrumental Hip Hop,"improvisation, instrumental, minimalistic, warm, technical, rhythmic, avant-garde, sparse",238,,3.41,7JYNuRlEFI6ZFrdi64mnBO
844,Primal Fear,Apocalypse,10 August 2018,"Heavy Metal, Power Metal",,"male vocals, melodic, energetic",234,5,3.40,4jvvCTtSHQZ0vBLuAZZROE
845,Pistol Annies,Interstate Gospel,2 November 2018,Contemporary Country,Country Rock,"female vocals, melodic",233,2,3.38,0IXxmmlfSQxgJNWnNjHhgJ
846,Deena Abdelwahed,Khonnar,16 November 2018,UK Bass,"Arabic Pop, Deconstructed Club, Hard Drum","female vocals, rhythmic, repetitive, hypnotic, tribal, alienation, sombre, mysterious",448,1,3.23,2FblIQLmryxpdv1PjNNsLe
847,CupcakKe,Eden,9 November 2018,"Hardcore Hip Hop, Trap","Pop Rap, Drill, Experimental Hip Hop","female vocals, sexual, vulgar, humorous, hedonistic, quirky, rhythmic, energetic",743,7,3.21,6sWz3hjGjLYCtcnPPuRe9i
848,Joseph Shabason,Anne,16 November 2018,"Ambient, Nu Jazz","Progressive Electronic, New Age","instrumental, atmospheric, melancholic, sampling, calm, soft, mellow, warm",258,1,3.32,3Azclf786vim7jMEXfDceG
849,Holy Motors,Slow Sundown,9 February 2018,Dream Pop,"Slowcore, Shoegaze","desert, melancholic, calm, female vocals, lethargic",405,7,3.23,5IOsPJ3k4PH9nAUxqnyAyc
850,Dopethrone,Transcanadian Anger,25 May 2018,"Stoner Metal, Sludge Metal",,"angry, heavy, rhythmic, drugs, aggressive",211,3,3.47,
851,David Garland,Verdancy,20 March 2018,"Avant-Folk, Electroacoustic","Drone, Chamber Folk, Art Pop, Glitch Pop","mellow, atmospheric, eclectic, meditative, male vocals, female vocals, spring, avant-garde",216,4,3.49,4352UqwwQDDAzNARCUvRr1
852,Sear Bliss,Letters From the Edge,July 2018,"Melodic Black Metal, Atmospheric Black Metal",,male vocals,213,3,3.48,0ObBzvuTlx6UdR6EunTGP9
853,Gang Gang Dance,Kazuashita,22 June 2018,"Neo-Psychedelia, Indietronica, Ambient Pop","Dream Pop, New Age, Psybient, Synthpop","psychedelic, ethereal, atmospheric, female vocals, surreal, warm, bittersweet, soothing","1,132",12,3.21,0lA3A3aR8Lkn4AoCfbzLvr
854,The Wonder Years,Sister Cities,6 April 2018,"Alternative Rock, Emo",Pop Punk,"male vocals, passionate, sentimental, energetic, melodic, sombre, depressive, melancholic",754,14,3.19,3VRTF9hehAZgjvA4W2gIaI
855,Vince Staples,FM!,2 November 2018,"West Coast Hip Hop, Trap, Hardcore Hip Hop","Hyphy, Gangsta Rap","male vocals, crime, urban, concept album, rhythmic, sampling, boastful, pessimistic","6,798",56,3.17,1XGGeqLZxjOMdCJhmamIn8
856,Robohands,Green,23 May 2018,Nu Jazz,Smooth Jazz,"soothing, peaceful",379,,3.22,2PVqtcY0gjunIwpcoJpjuZ
857,Uada,Cult of a Dying Sun,25 May 2018,Melodic Black Metal,Atmospheric Black Metal,"melancholic, male vocals, melodic, heavy, atmospheric, energetic, dark, dense",655,8,3.21,1L02ZNL6reduopjHfAEKgH
858,Patricia Taxxon,Punk,18 March 2018,Plunderphonics,"Mashup, Sound Collage, Glitch, Satire, IDM","sampling, rebellious, concept album, satirical, mashup, repetitive, chaotic, humorous",563,11,3.18,
859,Kyary Pamyu Pamyu きゃりーぱみゅぱみゅ,Japamyu (じゃぱみゅ),26 September 2018,"J-Pop, Electropop, Dance-Pop","Picopop, Dance-Pop, Bitpop","happy, quirky, energetic, rhythmic, melodic, playful, uplifting, female vocals",529,4,3.21,3cuyBP6yrFniMuoc3gIac2
860,Tove Styrke,Sway,4 May 2018,"Electropop, Synthpop, Alt-Pop","Dance-Pop, Alternative R&B",female vocals,364,5,3.22,3fSRbKgYW6kcR1ZFMaaNV4
861,ZULI,Terminal,2 November 2018,"Glitch Hop, Deconstructed Club","Experimental Hip Hop, Sound Collage, UK Bass, Weightless, Ambient","ominous, dense, abstract, melancholic, surreal, dark, noisy",322,1,3.22,0vkzjnyz6byUlDsF5LyzAd
862,Daniel Avery,Song for Alpha,6 April 2018,Ambient Techno,"Minimal Techno, Ambient, Tech House, Industrial Techno","hypnotic, atmospheric, melodic, repetitive, mysterious, warm, nocturnal, instrumental","1,044",8,3.21,1usi8KcQFed0xSqBasYcyx
863,Hank Wood and The Hammerheads,Hank Wood and The Hammerheads,9 March 2018,Garage Punk,Noise Rock,"raw, male vocals, energetic, lo-fi, noisy, manic",199,2,3.55,1Dq9INr6t8gms8anW2LwhQ
864,Fucked Up,Dose Your Dreams,5 October 2018,"Art Punk, Post-Hardcore, Rock Opera","Indie Rock, Hardcore Punk, Dance-Punk, Neo-Psychedelia","concept album, progressive, epic, passionate, eclectic, male vocals, heavy, female vocals",631,7,3.20,4AA2gqMxGvprpQ4KzEhsyk
865,Arena,Double Vision,25 May 2018,"Progressive Rock, Neo-Prog",Progressive Metal,"technical, male vocals, melodic",185,8,3.52,0rJYc9z99CetwRrpygQDnD
866,Soulfly,Ritual,19 October 2018,Groove Metal,Thrash Metal,"aggressive, male vocals, energetic, tribal, heavy",376,5,3.21,3jPnnwbfNRuNNIRt7dPsR9
867,Gruff Rhys,Babelsberg,8 June 2018,"Singer-Songwriter, Baroque Pop, Indie Pop",Chamber Pop,"lush, psychedelic, orchestral, quirky, mellow, political, futuristic, bittersweet",302,3,3.21,0v6Lagogc0mVWvcyiDizXS
868,Spite,Antimoshiach,2 February 2018,Black Metal,,"rhythmic, infernal, occult, aggressive, satanic, male vocals, energetic, triumphant",214,1,3.46,0qfFOLduCSHCN2FNmBAeLt
869,Carpenter Brut,Leather Teeth,23 February 2018,"Synthwave, Electro House, Darksynth",Horror Synth,"heavy, ominous, party, melodic, futuristic, male vocals, energetic, rhythmic","1,161",12,3.19,7fy6Wpnn5NZllJzUXDeDpS
870,Bloodbath,The Arrow of Satan Is Drawn,26 October 2018,Death Metal,,"infernal, anti-religious, male vocals, aggressive, dark, heavy, ominous, misanthropic",705,8,3.20,3W2AeMLG4WRxvSxZn9X0K6
871,"Albert Hammond, Jr.",Francis Trouble,9 March 2018,Indie Rock,"Garage Rock Revival, Post-Punk Revival","melancholic, male vocals, playful, melodic, bittersweet, rhythmic",751,10,3.20,3SwIjv6JSHkY14XUbOAtkp
872,Actress x London Contemporary Orchestra,LAGEOS,25 May 2018,"Electroacoustic, Modern Classical","Ambient, Minimal Techno","orchestral, surreal, dissonant, mysterious, instrumental, atmospheric, eclectic, complex",550,2,3.20,45jLFyHIZIXWB8cKlXUTn9
873,Confidence Man,Confident Music for Confident People,13 April 2018,"Nu-Disco, Alternative Dance","Dance-Punk, Dance-Pop","playful, humorous, male vocals, female vocals, energetic, quirky, summer, party",615,6,3.19,6Zi6fNrDmYfDWELwnlfP1l
874,August Greene,August Greene,9 March 2018,"Conscious Hip Hop, Jazz Rap",Neo-Soul,"rhythmic, soothing, optimistic, calm, male vocals, female vocals, conscious, abstract",279,4,3.25,04o9bBHEVUGabrMRo3vzuy
875,The Goon Sax,We're Not Talking,14 September 2018,Indie Pop,"Twee Pop, Jangle Pop, C86","male vocals, melodic, bittersweet, rhythmic, melancholic, introspective, female vocals, lo-fi",268,1,3.25,7A0xuC7gv4LdD0lm84AvKE
876,Naxatras,III,16 February 2018,Psychedelic Rock,"Stoner Rock, Space Rock, Jam Band","psychedelic, uplifting, progressive, instrumental, mellow, melodic, male vocals",249,5,3.36,5u5sWHVxOZEgftozzJFv27
877,Tremonti,A Dying Machine,8 June 2018,"Hard Rock, Alternative Metal, Thrash Metal",Alternative Metal,"heavy, energetic, passionate, melodic, concept album, male vocals",225,1,3.44,
878,BK,Gigantes,31 October 2018,Conscious Hip Hop,"Trap, Jazz Rap","conscious, male vocals, energetic, rhythmic, triumphant, eclectic",221,,3.51,4W2IL1NXpcbsYmGdAjeJGg
879,Jukka Nousiainen,Ei enää kylmää eikä pimeää,25 May 2018,Singer-Songwriter,"Blues Rock, Folk Rock, Psychedelic Rock","spring, optimistic, melodic, male vocals",217,2,3.44,
880,Venetian Snares x Daniel Lanois,Venetian Snares x Daniel Lanois,4 May 2018,Breakcore,"Ambient, Glitch, Flashcore","atmospheric, uncommon time signatures, complex, instrumental, suspenseful, technical, playful, anxious",493,4,3.20,3KNb7rLU5gd0hMrjpw8FBh
