position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
748,Titus Andronicus,The Most Lamentable Tragedy,28 July 2015,"Punk Rock, Indie Rock, Rock Opera","Folk Punk, Heartland Rock, Pub Rock, Progressive Rock","energetic, concept album, rock opera, anxious, manic, epic, melodic, introspective","1,447",19,3.19,6tcFu0TqSurn0s4unYDXSO
749,The Garden,haha,9 October 2015,"Post-Punk, Experimental Rock","Synth Punk, Drum and Bass, Zolo, Experimental Hip Hop, Art Punk","quirky, playful, male vocals, rhythmic, humorous, satirical, raw, eclectic","1,448",9,3.19,2tH1S9Q2RUcLrOizMy9I1K
750,Joe Satriani,Shockwave Supernova,24 July 2015,Hard Rock,"Progressive Rock, Blues Rock","technical, complex, progressive, instrumental",261,2,3.31,
751,ATL,Марабу,4 November 2015,"Abstract Hip Hop, Pop Rap","Cloud Rap, Jungle, UK Funky, Dubstep","mellow, dark, drugs, male vocals, atmospheric",249,1,3.35,6ficMRp9nT2NKI6RgVq2ty
752,The Darkness,Last of Our Kind,1 June 2015,Hard Rock,Glam Rock,"male vocals, concept album, uplifting, anthemic, energetic, optimistic, melodic",327,8,3.22,54WyVRdcIGAwCFxW9HEOu8
753,La Luz,Weirdo Shrine,7 August 2015,"Surf Rock, Indie Rock, Indie Surf",Dream Pop,,311,2,3.23,1L0Woh4q6tYXVwQbKWMTuS
754,Ostraca,Deathless,2 May 2015,"Emoviolence, Screamo",Post-Metal,"male vocals, aggressive, passionate, disturbing, death, atmospheric, angry, depressive",263,2,3.37,7jHLU1w6IlwYGABtLZCGHu
755,Niño de Elche,Voces del extremo,7 April 2015,Art Rock,"Experimental Rock, Krautrock, Flamenco nuevo","political, sarcastic, surreal, atmospheric, male vocals",210,2,3.42,1JcJLV1fBZqsxHWPdZM2TG
756,The Fall,Sub-Lingual Tablet,11 May 2015,"Post-Punk, Indie Rock, Art Punk",Krautrock,"male vocals, surreal, rhythmic, humorous, playful, energetic, abstract, repetitive",454,11,3.21,1O7nX69NEMqAEzKu5m2Kho
757,PNL,Le monde Chico,30 October 2015,"Cloud Rap, French Hip Hop",,"atmospheric, urban, male vocals",326,,3.20,0OrjrvwmdJ82zYJpJ46lUs
758,Twerps,Range Anxiety,23 January 2015,Jangle Pop,Indie Pop,"mellow, male vocals, female vocals, rhythmic, melancholic",517,4,3.22,7HvsEhwXQhIGSa07bpyBmp
759,Golden Living Room and t e l e p a t h テレパシー能力者,ＶＩＲＴＵＡＬ ＰＨＡＮＴＡＳＹ ２０９７,11 April 2015,"Vaporwave, Ambient","Dreampunk, New Age","soothing, mellow, futuristic, melodic, calm, ethereal, lush, instrumental",244,3,3.42,
760,Mesarthim,Isolate,26 July 2015,Atmospheric Black Metal,Space Ambient,"space, atmospheric, ethereal, uplifting, male vocals",457,7,3.20,3z7BqT5jzfsgDThTZO5wRB
761,Palehound,Dry Food,14 August 2015,Indie Rock,"Indie Folk, Singer-Songwriter","breakup, calm, mellow, female vocals, melancholic, warm, melodic, acoustic",360,5,3.22,6smKC6oqMDzLA3G2dFhZe8
762,The Breathing Effect,Mars Is a Very Bad Place for Love,21 April 2015,Jazz Fusion,"Nu Jazz, Electronic, Jazz-Funk","melodic, atmospheric, eclectic, rhythmic, melancholic, space",279,,3.27,36pAgvV7IQu7KMtyiBqse8
763,Brandon Flowers,The Desired Effect,19 May 2015,"Synthpop, Pop Rock","Heartland Rock, Pop Rock","male vocals, melodic, uplifting, rhythmic, anthemic, energetic, passionate, love",750,15,3.19,0yCqicy5tGkPiB6gUZCRy4
764,Motorama,Poverty,26 January 2015,Post-Punk,Jangle Pop,"dark, male vocals, cold, sentimental, apathetic, abstract, poetic, bittersweet",686,7,3.20,1U3Oexe1mJld5CIs4qdLVs
765,Adventures,Supersonic Home,17 February 2015,Midwest Emo,"Indie Rock, Alternative Rock","female vocals, energetic",660,8,3.20,5gW9bcheGSZkLCNg9hITp9
766,Frank Turner,Positive Songs for Negative People,7 August 2015,"Singer-Songwriter, Folk Punk",,"anthemic, uplifting, passionate, male vocals, energetic, optimistic",377,2,3.20,530GIDMdLsvcdYGC1MEGfB
767,Richard Thompson,Still,23 June 2015,Folk Rock,British Folk Rock,,204,6,3.46,
768,Big Blood,Double Days I,20 February 2015,"Avant-Folk, Psychedelic Folk",Drone,"female vocals, surreal, psychedelic, drugs, pastoral, lo-fi, chaotic, melancholic",284,4,3.24,
769,Telstar Drugs,Sonatine,15 September 2015,Post-Punk,"Neo-Psychedelia, Experimental Rock, Ambient Pop","atmospheric, psychedelic, mysterious, hypnotic, melancholic, sombre, surreal, lo-fi",181,1,3.60,1LZsuYx2MYyb2Dgi7NKN6I
770,Nils Frahm,Solo,29 March 2015,Modern Classical,"Minimalism, Ambient","soothing, meditative, improvisation",633,8,3.21,
771,Vril,Portal,2 February 2015,"Techno, Industrial Techno",Dub Techno,"atmospheric, energetic, hypnotic, repetitive, heavy, surreal, dense",388,2,3.21,4FTn5wrP9hiM3Tt0fYib82
772,Abdulla Rashim,A Shell of Speed,19 October 2015,Ambient Techno,Minimal Techno,"minimalistic, repetitive, dense, atmospheric, introspective, dark, ominous, rhythmic",245,1,3.34,45OVskYlTNuoCt83culBzr
773,Good Tiger,A Head Full of Moonlight,6 November 2015,Progressive Metal,"Math Rock, Post-Hardcore, Alternative Rock","uncommon time signatures, melodic, rhythmic, melancholic, technical, energetic, passionate, dense",246,2,3.38,0UuuivpM8uSzM0uxz1YMfT
774,Daniel Norgren,Alabursy,15 April 2015,"Contemporary Folk, Singer-Songwriter",Ambient Pop,male vocals,194,,3.53,5TCsqF6YrX0pPOVwOdk9ch
775,Sangre de Muérdago,O camiño das mans valeiras,21 July 2015,"Dark Folk, Neofolk",Galician Folk Music,"male vocals, nature, pastoral, dark, acoustic, female vocals, melancholic, mysterious",173,1,3.65,1Zk4l4Mp8cFciHFFSOTdZb
776,The Winery Dogs,Hot Streak,2 October 2015,Hard Rock,"Blues Rock, Progressive Rock",,237,7,3.38,5mld3tSF54MIsBmhby3km6
777,Drug Church,Hit Your Head,30 October 2015,"Hardcore Punk, Post-Hardcore","Alternative Rock, Post-Hardcore, Grunge",,211,2,3.48,7kY3MyH7DMXvC3FOF75yJe
778,The Arcs,"Yours, Dreamily",4 September 2015,"Blues Rock, Indie Rock","Garage Rock, Neo-Psychedelia","male vocals, psychedelic, summer",555,8,3.20,7GcnWeopUkyCwFFEt6RrsA
779,Moses Gunn Collective,Mercy Mountain,7 August 2015,"Neo-Psychedelia, Psychedelic Pop, Psychedelic Rock","Indie Pop, Indie Rock","lo-fi, uplifting, psychedelic, male vocals, energetic, warm, noisy",236,1,3.38,4zM61adzXFpgNQYyBSSufT
780,Damien Dubrovnik,Vegas Fountain,30 March 2015,Death Industrial,"Dark Ambient, Ambient","ominous, suspenseful, surreal, scary",303,1,3.21,1p9mMY5IcODQepGVoShJ06
781,Eco Virtual,ATMOSPHERES 第4,1 July 2015,"Vaportrap, Vaporwave","Utopian Virtual, Ambient","sampling, instrumental, longing, mellow, soothing",273,2,3.30,
782,The Charlatans,Modern Nature,26 January 2015,"Indie Pop, Britpop",Neo-Psychedelia,"male vocals, melodic",336,6,3.21,5XyJALeq5xMepxEsZ1Fotk
783,Dick Diver,"Melbourne, Florida",6 March 2015,"Jangle Pop, Indie Pop",Chamber Pop,,228,7,3.37,4xcqP7mqA3zF0camxgwQBo
784,Fabiano do Nascimento,Dança dos tempos,15 January 2015,"Samba-jazz, Contemporary Folk","Choro, Brazilian Classical Music, Bossa nova, Forró","rhythmic, mellow, female vocals, warm, acoustic, meditative, folklore, male vocals",169,2,3.62,6PWdY8VAio3JPra3NJ3qq2
785,BØRNS,Dopamine,16 October 2015,"Electropop, Indie Pop, Alt-Pop","Synthpop, Pop Rock","warm, romantic, love, androgynous vocals, uplifting",689,3,3.17,17l7MIu0Jh0tdgK7or9ovw
786,LoneLady,Hinterland,23 March 2015,"Post-Punk, Alternative Dance, Dance-Punk",Funk,"melodic, female vocals",248,2,3.29,1hWXJpz2XmBdgW6t4aNcjJ
787,Teramaze,Her Halo,30 October 2015,Progressive Metal,Power Metal,"concept album, progressive, male vocals",193,6,3.59,3bzDot2MV28Mio5JIfaZJD
788,Johann Sebastian Bach / Ricercar Consort,Musikalisches Opfer,9 February 2015,"Baroque Music, Chamber Music",,"acoustic, instrumental, history, technical, sentimental, chamber music",240,1,3.68,1x4ZMf6zu9vpHwAZyTkoGB
789,90 BPM,Kötülük Bizim İşimiz,2015,"Boom Bap, Hardcore Hip Hop, Conscious Hip Hop",,"rhythmic, sampling, nocturnal, urban, aggressive, male vocals, conscious",167,3,3.90,24lOMJpbysrGanJ0g6sWZn
790,Jeremih,Late Nights: The Album,4 December 2015,Contemporary R&B,Pop Rap,"nocturnal, sexual, urban, hedonistic, male vocals",906,11,3.17,7DMyQuDPe8xzjC0UDSDa96
791,Damaged Bug,Cold Hot Plumbs,9 June 2015,"Neo-Psychedelia, Synth Punk","Psychedelic Pop, Krautrock","energetic, warm, playful, mellow, male vocals, noisy, psychedelic, melodic",410,3,3.19,7zKrKEhdIb7hERO7MKBMhj
792,Kampfar,Profan,13 November 2015,Pagan Black Metal,Melodic Black Metal,"melodic, male vocals, energetic, pagan",219,5,3.44,6NHM2JbelavTw1LCWoFeKL
793,No Joy,More Faithful,9 June 2015,"Dream Pop, Noise Pop","Indie Pop, Shoegaze",female vocals,458,1,3.19,57c6CkDymkre2UZjLyWnlj
794,Eartheater,Metalepsis,24 February 2015,"Folktronica, Psychedelic Folk, Avant-Folk","Free Folk, Ambient, Drone, Electroacoustic","female vocals, atmospheric, psychedelic, hypnotic, mysterious, ethereal, aquatic, autumn",305,3,3.19,4lS6OqxjiiGdWkqPPIthZA
795,Blacklisters,Adult,18 September 2015,"Noise Rock, Post-Hardcore",,"chaotic, nihilistic, aggressive, heavy, noisy, anxious, male vocals",189,3,3.54,0Kq28qRk6E63RxMjcj42tB
796,Oxxxymiron,Горгород,13 November 2015,"Conscious Hip Hop, Hardcore Hip Hop",Pop Rap,"concept album, political, male vocals, conscious, philosophical, introspective, poetic, protest",541,4,3.11,1AQiKsX4klo8wWQPRIDsD0
797,RP Boo,"Fingers, Bank Pads & Shoe Prints",29 June 2015,Footwork,Juke,"rhythmic, sampling, technical, energetic, abstract, repetitive, hypnotic, urban",332,2,3.19,7CHn7JiIZm97eTDu5ONUGk
798,Lebanon Hanover,Besides the Abyss,5 March 2015,"Minimal Wave, Coldwave, Darkwave","Gothic Rock, Post-Punk","introspective, rhythmic, female vocals, repetitive, raw, dark, melancholic, lonely",340,1,3.19,3tKes3lmSCSlPtQcBBRIdQ
799,Rustie,EVENIFUDONTBELIEVE,5 November 2015,"Future Bass, Wonky, Purple Sound","Trap [EDM], UK Bass, Wave","playful, epic, energetic, instrumental, melodic, ethereal",711,7,3.17,49Iya42dgyQlHiImgCcvJt
800,Deradoorian,The Expanding Flower Planet,21 August 2015,"Art Pop, Progressive Pop",Psychedelic Pop,"psychedelic, progressive, abstract, melodic, ethereal, cryptic, pastoral, female vocals",524,6,3.19,10e1mx1PykreNOn02pFjIU
801,Lizzo,Big GRRRL Small World,11 December 2015,"Pop Rap, Pop Soul","Contemporary R&B, Conscious Hip Hop, Abstract Hip Hop, Art Pop","playful, boastful, eclectic, female vocals",286,3,3.22,2Dh6PL98ixlFDzZAKNDKS4
802,Enter Shikari,The Mindsweep,19 January 2015,"Post-Hardcore, Alternative Rock","Trancecore, Drum and Bass, Metalcore","aggressive, political, energetic, passionate, melodic, eclectic, angry, male vocals",928,7,3.12,43R9nUW3BmY3B0zqS2mDCI
803,Colleen Green,I Want to Grow Up,24 February 2015,"Power Pop, Indie Pop","Noise Pop, Pop Punk","introspective, anxious, sarcastic, female vocals, breakup",604,15,3.18,169cwD8DezMrRuCJotXiRT
804,Sigh,Graveward,13 April 2015,"Avant-Garde Metal, Symphonic Metal","Black Metal, Progressive Metal, Heavy Metal","occult, surreal, fantasy, male vocals, eclectic, avant-garde, ominous, female vocals",609,15,3.16,2sRZl45eURTsK1zgB4MxHh
805,Chris Cornell,Higher Truth,18 September 2015,"Acoustic Rock, Pop Rock, Singer-Songwriter","Folk Rock, Alternative Rock","acoustic, melodic, male vocals, passionate, melancholic",466,6,3.18,0n7hphNFF3s9pov8oaATFl
806,Fit for an Autopsy,"Absolute Hope, Absolute Hell",2 October 2015,Deathcore,"Progressive Metal, Technical Death Metal","male vocals, heavy, pessimistic, aggressive, progressive, boastful, vulgar, complex",274,,3.36,3vvO9xGcvorfRYKsNbohPR
807,Wailin Storms,One Foot in the Flesh Grave,20 November 2015,"Punk Blues, Gothic Rock, Garage Punk","Gothic Country, Noise Rock","noisy, nocturnal, occult, suspenseful, male vocals, dark, anxious, dense",190,,3.50,1lbygIiuZ5Lh3qKO1aMBvd
808,Lana Del Rey,Honeymoon,18 September 2015,"Chamber Pop, Art Pop","Trip Hop, Dream Pop, Ambient Pop, Alt-Pop","lethargic, melancholic, female vocals, soft, atmospheric, lush, romantic, love","5,791",59,3.13,2DpEBrjCur1ythIZ10gJWw
809,Circuit des Yeux,In Plain Speech,19 May 2015,"Avant-Folk, Art Pop, Singer-Songwriter","Avant-Folk, Ambient, Drone, Psychedelic Folk","female vocals, longing, dark, bittersweet, ominous",484,2,3.18,0jogT6wWnX8IaiwMguMJu4
810,Jefre Cantu-Ledesma,A Year With 13 Moons,10 February 2015,Ambient,"Noise, Drone, Hypnagogic Pop","noisy, warm, psychedelic, avant-garde, atmospheric, ethereal, abstract, hypnotic",965,5,3.17,1NSalqPvekZhUSotjlLgvo
811,The Body & Krieg,The Body & Krieg,13 November 2015,"Death Industrial, Sludge Metal","Drone Metal, Power Electronics, Noise","apocalyptic, nocturnal, noisy, ominous, heavy, chaotic, surreal, dark",275,3,3.23,2MLe29UTeZNnT8MPXokUPl
812,BRAIDS,Deep in the Iris,28 April 2015,"Indietronica, Art Pop","Neo-Psychedelia, Dream Pop","melancholic, sexual, anxious, introspective, love, conscious, atmospheric, longing",523,7,3.18,5Ui1jYUWPwvqmwiKBwXGqq
813,Tele/Visions,Me Oh My Mirror,16 February 2015,"Lo-Fi / Slacker Rock, Indie Rock, Slowcore","Ambient, Jangle Pop","sentimental, male vocals, warm, romantic, autumn, sparse, bittersweet, sad",250,5,3.44,7wQxKtAeDiAnGlFXglzodc
814,Jlin,Dark Energy,23 March 2015,Footwork,"Juke, Deconstructed Club","chaotic, repetitive, futuristic, dark, sensual, sampling, complex, hypnotic","1,645",16,3.15,2y4s6uus1HkD6y3b8yRBoy
815,Knuckle Puck,Copacetic,31 July 2015,"Pop Punk, Emo-Pop, Emo","Post-Hardcore, Emo, Alternative Rock","passionate, melodic, male vocals, energetic, introspective, self-hatred, depressive",405,4,3.16,48vX6Xd66d8mgJxhnrCPzN
816,Suzanne Kraft,Talk From Home,13 July 2015,"Ambient, Downtempo",New Age,,255,2,3.28,1RMrV8gQc6f3csRiNoQwP6
817,Mark Knopfler,Tracker,16 March 2015,"Singer-Songwriter, Soft Rock","Folk Rock, Country","mellow, male vocals",303,8,3.18,6Ur3bjzX33x6rC1Z4cvrgj
818,Monster Magnet,Cobras and Fire: The Mastermind Redux,9 October 2015,"Hard Rock, Psychedelic Rock, Stoner Rock",Heavy Psych,,193,3,3.51,0tUgRVk55bUXnKtfupbMUt
819,Golden Void,Berkana,18 September 2015,Psychedelic Rock,"Heavy Psych, Stoner Rock","male vocals, psychedelic",173,4,3.56,
820,Yves Tumor,When Man Fails You,1 July 2015,"Ambient, Sound Collage","Drone, Epic Collage, Noise, Hypnagogic Pop, Dark Ambient","atmospheric, ethereal, spiritual, sampling, surreal, calm, lo-fi, mellow","1,038",2,3.17,2jCY7x3xWM2Gn8yWDCIbgK
821,Rabit,Communion,30 October 2015,"Deconstructed Club, Grime","Weightless, UK Bass, Sound Collage, Epic Collage, Industrial Hip Hop","mechanical, apocalyptic, ominous, aggressive, noisy, cold, suspenseful, anxious",581,5,3.17,04MJ0qM3tHwLK2ub63ZBrw
822,Mumdance & Logos,Proto,16 February 2015,"UK Bass, Weightless","Techno, Deconstructed Club, Grime","mechanical, futuristic, surreal, atmospheric, rhythmic, mysterious, cold, nocturnal",304,5,3.17,7lN5dgwVwZBjGvedAPCeOJ
823,Dilly Dally,Sore,9 October 2015,"Alternative Rock, Noise Pop","Garage Punk, Grunge",,271,6,3.22,5V0dhwCHV6jBlaGekmyBmN
824,Helena Hauff,Discreet Desires,4 September 2015,Minimal Synth,"Detroit Techno, Electro, EBM","dark, nocturnal, instrumental, mechanical, rhythmic, repetitive",560,4,3.17,0bQyK8wR0FFKE0rJyQH9pQ
825,Valet,Nature,25 May 2015,"Neo-Psychedelia, Dream Pop","Shoegaze, Ambient Pop",,292,5,3.18,1wePFghRroazrTXzsMR3Q2
826,Ingested,The Architect of Extinction,12 January 2015,Brutal Death Metal,"Slam Death Metal, Deathcore","heavy, violence, male vocals",302,6,3.18,67e9GFtnj2y9fdKsArEwJk
827,Khthoniik Cerviiks,SeroLogiikal Scars (Vertex of Dementiia),2 December 2015,"Death Metal, Black Metal",Progressive Metal,"technical, science fiction, dense, futuristic, heavy, aggressive, uncommon time signatures, manic",198,,3.52,ironboneheadproduction
828,Dope Body,Kunk,28 August 2015,"Noise Rock, Post-Hardcore","Hardcore Punk, Psychedelic Rock","energetic, rhythmic, repetitive, surreal, dark, psychedelic, playful, aggressive",275,1,3.25,58VxPdMrm4LtTcH0eK4dqs
829,Vanden Plas,Chronicles of the Immortals: Netherworld II,6 November 2015,Progressive Metal,"Symphonic Metal, Rock Opera","male vocals, melodic, fantasy, concept album",181,4,3.56,5idHi0TNRVvOlsf7HZ35Zf
830,Dave Gahan & Soulsavers,Angels & Ghosts,23 October 2015,Alternative Rock,"Blues Rock, Pop Rock","dark, melodic, atmospheric, sombre, melancholic, male vocals, passionate, sparse",285,4,3.20,6ktDFJ9gHrd4Y5oScUHxtx
831,Mac DeMarco,Another (Demo) One,13 December 2015,"Psychedelic Pop, Bedroom Pop","Hypnagogic Pop, Neo-Psychedelia",,700,,3.16,6xaAFkMVPZzAGsT4JWADGi
832,Gnaw Their Tongues,Abyss of Longing Throats,7 August 2015,"Black Metal, Black Ambient, Black Noise","Noise, Industrial, Power Electronics",,310,4,3.17,4U0ukN16XOO6tdMGjUWHtv
833,Periphery,Juggernaut: Alpha,27 January 2015,"Djent, Progressive Metal",Metalcore,"progressive, uncommon time signatures, male vocals, passionate, complex, energetic, technical, dense","1,177",15,3.12,17QmkWb7wLQ5nyaEJEctbx
834,Jam City,Dream a Garden,23 March 2015,"Alternative R&B, Indietronica","Ambient Pop, Chillwave, Dream Pop, Sophisti-Pop, Deconstructed Club","warm, political, bittersweet, lush, male vocals, melodic, atmospheric, androgynous vocals",647,4,3.16,56gsWKDrXkmwMrvNvrU6Ow
835,Tove Styrke,Kiddo,3 June 2015,"Electropop, Dance-Pop, Synthpop","Indie Pop, Alt-Pop","quirky, female vocals",253,2,3.26,6yW54Oa0uzUdcjw18YiPsh
836,Keep of Kalessin,Epistemology,16 February 2015,Melodic Black Metal,"Progressive Metal, Power Metal","heavy, male vocals",309,8,3.15,
837,Kroda Крода,Ginnungagap Ginnungagaldr Ginnungakaos,1 May 2015,"Pagan Black Metal, Atmospheric Black Metal, Folk Metal",,"pagan, atmospheric, melancholic, mythology, male vocals",187,1,3.58,7fjCEbqdwDBMyMkYAKDzwT
838,Mahmed,Sobre a vida em comunidade,14 April 2015,Post-Rock,"Math Rock, Jazz-Rock, Psychedelic Rock","instrumental, psychedelic, warm, melodic, summer",186,4,3.57,1FrHR6Un5b9ElOU0luwx0d
839,Kylesa,Exhausting Fire,2 October 2015,"Stoner Metal, Heavy Psych, Stoner Rock","Sludge Metal, Psychedelic Rock, Alternative Metal","heavy, male vocals, female vocals, psychedelic, atmospheric, melancholic, sombre, cryptic",564,1,3.16,5FLIlg8fdg6BU0BHrN1bqB
840,Mikal Cronin,MCIII,5 May 2015,"Power Pop, Indie Rock","Garage Rock, Acoustic Rock",,544,7,3.17,0Gd8BpEE1vdccvXMllOWGK
841,Drenge,Undertow,6 April 2015,Garage Rock Revival,"Post-Punk Revival, Neo-Psychedelia, Punk Blues","male vocals, LGBT",468,6,3.16,1B7JmULq2b0lXZktmFrT3j
842,Ahnnu,Perception,7 April 2015,"Glitch, Ambient, Electroacoustic","Sound Collage, Broken Transmission","avant-garde, surreal, atmospheric, lo-fi, cold, mysterious, instrumental, sparse",431,2,3.17,3eCg44TsRnOze8eJRF3nkK
843,Hot Chip,Why Make Sense?,18 May 2015,"Synthpop, Indietronica","Electropop, Deep House, Synth Funk","male vocals, melodic, atmospheric, love, rhythmic, energetic, romantic","1,156",9,3.15,1ID4yRgxYUutcLKzYDcln4
844,Moon Duo,Shadow of the Sun,3 March 2015,"Neo-Psychedelia, Psychedelic Rock",,"psychedelic, repetitive, hypnotic, energetic",555,5,3.16,77EzjjcV0HtQPnLiAdRtmG
845,Speedy Ortiz,Foil Deer,21 April 2015,Indie Rock,"Noise Pop, Grunge",female vocals,736,7,3.16,1HIJD84nu66Dk9wykAPhNB
846,Svalbard,One Day All This Will End,25 September 2015,Post-Hardcore,"Post-Rock, Screamo, Crust Punk","angry, female vocals, passionate, atmospheric",197,1,3.47,44PcU6uF3Re51lyuDW7F31
847,"Albert Hammond, Jr.",Momentary Masters,31 July 2015,"Indie Rock, Indie Pop",New Wave,"bittersweet, male vocals, energetic, melodic",365,2,3.17,2ZF9sH3yKiQ31ZphhTlhJV
848,Venetian Snares,Thank You for Your Consideration,8 September 2015,Breakcore,"Drill and Bass, Acid Techno","technical, complex, instrumental, chaotic, manic, humorous, uncommon time signatures",277,1,3.24,
849,Oren Ambarchi & Jim O'Rourke,Behold,4 February 2015,"Electroacoustic, Drone","Ambient, EAI, Krautrock","psychedelic, rhythmic, atmospheric, instrumental",387,,3.17,5xwcTJ9UbjWUSRRy98IrLx
850,Bilal,In Another Life,30 June 2015,"Neo-Soul, Psychedelic Soul",Smooth Soul,,334,3,3.16,6InQseLVCMxyyoC7a6Y1mq
851,An Autumn for Crippled Children,The Long Goodbye,23 February 2015,Blackgaze,Post-Metal,"melodic, sombre, melancholic, male vocals, sad, passionate, dense, depressive",512,7,3.15,0e9ehDyuMKEt2Kgz4v61j1
852,Lao Che,Dzieciom,6 March 2015,Alternative Rock,"Funk Rock, Jazz-Rock, Psychedelic Folk, Psychedelic Rock","anti-religious, sarcastic, educational",279,2,3.25,
853,Dreadnought,Bridging Realms,11 August 2015,"Progressive Metal, Avant-Garde Metal","Doom Metal, Progressive Rock, Post-Rock","uncommon time signatures, female vocals, progressive, occult, avant-garde",189,2,3.54,0TEn3tPKHlnTBdkzHlqFoy
854,Editors,In Dream,2 October 2015,"Synthpop, Alternative Rock","Darkwave, New Wave, Post-Punk Revival","dark, male vocals, melodic, passionate, rhythmic, melancholic, anxious, sombre",740,16,3.14,7L0WHZTg67thePyFyJ96mC
855,Naxatras,Naxatras,26 April 2015,"Psychedelic Rock, Space Rock","Stoner Rock, Space Rock","psychedelic, male vocals, instrumental",467,7,3.15,2icXIdPkODfqWX2aU2vq5O
856,Finsterforst,Mach dich frei,23 January 2015,Viking Metal,"Folk Metal, Symphonic Metal, Black Metal","epic, heavy, misanthropic, aggressive, rebellious, male vocals",251,5,3.24,1elNASZvra6PvJMmVEYbq2
857,Noisem,Blossoming Decay,6 June 2015,"Death Metal, Thrash Metal","Crust Punk, Deathgrind, Grindcore",,235,2,3.37,
858,Bryson Tiller,T R A P S O U L,2 October 2015,"Alternative R&B, Pop Rap","Trap, Cloud Rap, Contemporary R&B, Alternative R&B","sensual, male vocals, sampling, sexual, nocturnal, love, atmospheric, drugs","1,571",11,3.12,6eZdwrhB97A3EYx9QppGfl
859,Django Django,Born Under Saturn,4 May 2015,"Indie Pop, Indietronica","Neo-Psychedelia, Psychedelic Pop, Surf Rock, Synthpop","psychedelic, male vocals",656,6,3.15,6KLyBU1KBtpZJiC6KdzoqX
860,Sannhet,Revisionist,3 March 2015,"Post-Rock, Post-Metal","Atmospheric Sludge Metal, Blackgaze","instrumental, atmospheric, dense",555,8,3.15,5SXStYnNtl7Orai16QeSS8
861,Loke Rahbek & Puce Mary,The Female Form,17 April 2015,"Industrial, Dark Ambient","Death Industrial, Drone, Poetry","ominous, mechanical, atmospheric, instrumental, noisy, avant-garde, sparse, surreal",285,1,3.17,21MoZlsOP31sHxjlyrMPof
862,Joanna Gruesome,Peanut Butter,4 May 2015,"Noise Pop, Indie Pop",Twee Pop,,321,4,3.15,6a9emZUQZ9qQ8yNKUdCT01
863,Suuns and Jerusalem in My Heart,Suuns and Jerusalem in My Heart,14 April 2015,Avant-Folk,"Krautrock, Arabic Folk Music, Psychedelic Folk",,362,1,3.16,5qNfHrGnZhOG6vcpqJR6dD
864,Corrections House,Know How to Carry a Whip,23 October 2015,Industrial Metal,"Electro-Industrial, Avant-Garde Metal, Post-Metal","mechanical, sombre, hateful, misanthropic, cold, angry, noisy, heavy",219,1,3.36,7Co4OUk6cfKOQ7D93FJXiX
865,Entrails,Obliteration,15 May 2015,Death Metal,,,245,4,3.28,2VKB6V9TQQRWeuV8F1w82H
866,Black Cilice,Mysteries,30 January 2015,Black Metal,"Atmospheric Black Metal, Noise, Black Noise","hypnotic, noisy, lo-fi, occult, dark, ritualistic, male vocals",266,2,3.30,
867,Infernal War,Axiom,17 April 2015,"Black Metal, Death Metal",,,248,4,3.33,1tCgrzA6QCSgp1Fglc7iGY
868,DāM-FunK,Invite the Light,4 September 2015,Synth Funk,,,282,6,3.15,24NAohwN8N01dag1DILnM2
869,Helena Hauff,A Tape,23 February 2015,Acid Techno,"Minimal Wave, Dark Ambient","rhythmic, repetitive, nocturnal, dark, urban, party, instrumental, mechanical",277,,3.24,3SizJcinqSQSdO75jqEVKx
870,Infinity Frequencies,Into the Light,7 May 2015,Broken Transmission,Ambient,"nocturnal, hypnotic, repetitive, melancholic, lo-fi, atmospheric, ethereal, mysterious",257,4,3.29,3wmJ1Cnepzf42MBkdnEUqp
871,L'Orange & Kool Keith,Time? Astonishing!,28 July 2015,"Boom Bap, Abstract Hip Hop, East Coast Hip Hop",,"concept album, abstract, science fiction, male vocals",351,5,3.16,6UPU9QsaTK2RZfJnBJoHlt
872,Beach Slang,The Things We Do to Find People Who Feel Like Us,30 October 2015,"Alternative Rock, Punk Rock","Pop Punk, Emo","energetic, male vocals, passionate, melodic, melancholic",690,16,3.14,0PHRSp6LwtVw0FDlYPSe92
873,Wire,Wire,13 April 2015,Post-Punk,Alternative Rock,"abstract, male vocals",589,8,3.14,3bLwfwMXq9zCEfZZ06VHGk
874,Death and Vanilla,To Where the Wild Things Are,4 May 2015,Dream Pop,"Neo-Psychedelia, Ambient Pop, Psychedelic Pop","mellow, female vocals, psychedelic, melodic, atmospheric, ethereal",253,2,3.24,2QwG6jzTO5OGVFRs4OOoOn
875,The Weather Station,Loyalty,12 May 2015,"Contemporary Folk, Singer-Songwriter",Indie Folk,female vocals,243,2,3.26,0fd2HQ5BIeEvj8xOum7qJ6
876,The Bad Plus & Joshua Redman,The Bad Plus Joshua Redman,26 May 2015,Jazz,Post-Bop,"instrumental, acoustic, mellow, repetitive, longing, complex, technical, passionate",191,4,3.49,2tzJagRYnAeB9j65wJx2j3
877,The Loner(s),I Wish Shit Would Stop Spinning,2 July 2015,"Avant-Folk, Lo-Fi / Slacker Rock, Bedroom Pop",Indie Folk,"lo-fi, melancholic, lonely, acoustic, alienation",204,2,3.54,7IcV7VvdHm1wv0aM5gNKjJ
