position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
722,Sijjin,Sumerian Promises,12 November 2021,"Death Metal, Thrash Metal",,"heavy, infernal, space, occult, aggressive, mythology, male vocals, desert",210,1,3.53,7jGwoD88S9L9fQHISRD6q6
723,Steve Gunn,Other You,27 August 2021,"Folk Rock, Singer-Songwriter",Psychedelic Folk,male vocals,254,4,3.29,3d2UzCjk937w5fsDODT5qx
724,Loraine James,Reflection,4 June 2021,"UK Bass, IDM","UK Hip Hop, Weightless, Deconstructed Club, UK Drill, Glitch Hop","futuristic, sparse, abstract, sensual, male vocals, urban, introspective, female vocals","1,025",5,3.23,2z5JAOOwIIWog5UDQydquq
725,Violet Cold,Empire of Love,7 May 2021,Blackgaze,"Post-Rock, Azerbaijani Music, Electronic","LGBT, uplifting, ethereal, dense, atmospheric, male vocals, female vocals, protest","1,068",13,3.20,0ABYRmVasMOf7iNCqmhLEv
726,Siderean,Lost on Void's Horizon,25 June 2021,"Technical Death Metal, Progressive Metal",,"ominous, uncommon time signatures, complex, dark, mysterious, heavy, technical, progressive",241,2,3.39,4cLjOWih3jEaxEZiX1wTka
727,Fange,Pantocrator,25 February 2021,"Sludge Metal, Industrial Metal",Death Industrial,"heavy, dark, male vocals, mechanical",244,2,3.43,5qI9sjudpMF0rSvI7No9Ua
728,Lana Del Rey,Blue Banisters,22 October 2021,Singer-Songwriter,"Soft Rock, Piano Rock, Art Pop","longing, introspective, female vocals, soft, atmospheric, poetic, melancholic, melodic","3,797",48,3.21,2wwCc6fcyhp1tfY3J6Javr
729,bliss3three,I'm Gonna Miss You,5 November 2021,"Vaporwave, HexD","Ambient, Hypnagogic Pop","noisy, sampling, psychedelic, bittersweet, ethereal, surreal, hypnotic, lo-fi",882,7,3.23,5oF6UNh7GPzvSgAxh0QFoU
730,Jon Batiste,We Are,19 March 2021,"Soul, Pop Soul","Gospel, Funk, New Orleans R&B, Neo-Soul, Soul Blues","passionate, uplifting, male vocals, conscious, religious, energetic, eclectic",750,7,3.24,6kHFkPvL2X3rZPuS3CEMUE
731,Rachika Nayar,Our Hands Against the Dusk,5 March 2021,"Ambient, Glitch","Electroacoustic, Drone, Post-Rock","atmospheric, instrumental, melancholic, repetitive, peaceful, lethargic, melodic, dark",251,2,3.38,0m89bXpdmBFJzyIA4j6ZWH
732,Your Old Droog & Tha God Fahim,Tha YOD Fahim,19 February 2021,East Coast Hip Hop,Boom Bap,"introspective, sampling, boastful, male vocals, conscious",554,5,3.24,1Yg114L0QUh43L70QqELGw
733,Wristmeetrazor,Replica of a Strange Love,11 June 2021,Melodic Metalcore,Post-Hardcore,"poetic, melodic, heavy, male vocals, bittersweet, aggressive, dark",269,1,3.32,63r6r9abzp38mZC9qV0tGF
734,Craven Idol,Forked Tongues,23 July 2021,"Black Metal, Thrash Metal",Death Metal,"occult, infernal, dark, aggressive, male vocals, heavy, ominous",244,2,3.38,1FgWCgnfrdHZZMZErOc9tq
735,Summrs,Nothing More Nothing Less,28 September 2021,"PluggnB, Pop Rap, Southern Hip Hop",,"ethereal, hypnotic, death, introspective, drugs, bittersweet, love, melodic",396,3,3.35,0oQ0ObULWWC4LItIkL9hM0
736,Jerry Cantrell,Brighten,29 October 2021,Alternative Rock,"Country Rock, Post-Grunge","male vocals, peaceful, bittersweet, desert",257,2,3.30,4G14ImdbfLm9adBZfNuMjg
737,Vothana,"Hành động bây giờ, tương lai đảm bảo / Action Now, Assured Future",30 October 2021,"Atmospheric Black Metal, Black Metal",Melodic Black Metal,"triumphant, melodic, patriotic, raw, martial, melancholic, war, energetic",176,3,3.74,
738,Aero Gros M,Chocolate Hearts and Stag Beetles,14 February 2021,"HexD, Cloud Rap, Experimental Hip Hop",Tread,"female vocals, LGBT, noisy, love, ethereal, nihilistic, sampling, quirky","1,028",11,3.19,1RQnNhgnQnE1jbrgiSVDy6
739,Flock of Dimes,Head of Roses,2 April 2021,Dream Pop,"Ambient Pop, Singer-Songwriter, Indie Pop","melodic, female vocals, melancholic, playful, poetic, atmospheric, ethereal, introspective",421,3,3.24,3GQfoIqcz1eNgQXsPkzVk0
740,Katy Kirby,Cool Dry Place,19 February 2021,"Singer-Songwriter, Indie Pop","Indie Folk, Bedroom Pop","female vocals, acoustic, melodic, ethereal",418,4,3.24,531NHwsLFtaeWsjIaytagu
741,Vatican Shadow,SR-71 Blackbird Survivors,5 March 2021,"Industrial Techno, Post-Industrial","Ambient Techno, Dark Ambient, Ambient Dub, Industrial Techno","hypnotic, rhythmic, repetitive, nocturnal, dark, atmospheric, dense, mysterious",324,3,3.25,4zBgGDf3LCPF8zRr1P7KRw
742,Rodrigo Amarante,Drama,16 July 2021,MPB,Chamber Pop,"male vocals, warm, melodic",266,3,3.36,4XGFdSkArqglb0DLPeh8N5
743,Agnes,Magic Still Exists,22 October 2021,"Dance-Pop, Disco, Electro-Disco","Nu-Disco, Electro House, Euro-Disco","female vocals, anthemic, nocturnal, LGBT, spiritual, melodic, concept album, love",265,1,3.38,5yD8F2BqQt2xLuMof36IYN
744,Crywank,Just Popping in to Say Hi,13 September 2021,"Anti-Folk, Singer-Songwriter, Indie Folk","Psychedelic Folk, Progressive Folk, Freak Folk","androgynous vocals, melancholic, anxious, raw, psychedelic, acoustic, minimalistic, sarcastic",267,6,3.39,5hlppuKaSHTx8E58QAMrE3
745,R.A.P. Ferreira,Bob's Son: R.A.P. Ferreira in the Garden Level Cafe of the Scallops Hotel,1 January 2021,"Abstract Hip Hop, Jazz Rap","Conscious Hip Hop, Experimental Hip Hop, Poetry","poetic, abstract, mellow, calm, male vocals, urban, rhythmic, sampling","3,027",32,3.22,5lVgjLzgPHy8wuFYJOxKWA
746,Bicep,Isles,22 January 2021,"Progressive Breaks, Future Garage","Ambient House, Ambient Techno, Progressive Trance","sampling, hypnotic, atmospheric, rhythmic, repetitive, melodic, futuristic, female vocals","2,485",18,3.22,0EdtTRCl3J22AnWrNpH1w9
747,Old Nick,A New Generation of Vampiric Conspiracies,5 March 2021,Black Metal,"Dungeon Synth, Polka, Cabaret","lo-fi, quirky, rhythmic, surreal, raw, novelty, happy, humorous",268,3,3.29,3sXpKMjW4IV8UHDSukEmsR
748,Anika,Change,23 July 2021,"Post-Punk, Minimal Wave","Dub, Spoken Word, Art Punk","female vocals, cold, atmospheric, dark, deadpan, mechanical, existential, repetitive",369,4,3.25,7oPelygnGGD6OzEzBhS4lU
749,Kiwi Jr.,Cooler Returns,22 January 2021,Indie Rock,"Jangle Pop, Lo-Fi / Slacker Rock","melodic, male vocals, raw, energetic",528,4,3.23,2ofh6hffQvD5vD3SqXENYI
750,RP Boo,Established!,17 September 2021,Footwork,Ghettotech,"rhythmic, sampling, party, energetic, dense",338,2,3.24,442bL4kUmBfdcOLWzLUBJc
751,Musk Ox,Inheritance,9 July 2021,"Chamber Folk, Dark Folk",Chamber Music,instrumental,215,1,3.45,21yrj0GePwJiTwnWaV8oVS
752,Filmmaker,Vlad Tapes,5 February 2021,"Industrial Techno, Darksynth, Electro-Industrial","Electroclash, EBM, Darksynth, Industrial Techno","instrumental, dark, mechanical, rhythmic, repetitive, heavy, dissonant, ominous",276,3,3.30,3nu2woc5TCZnSfebQdvAPi
753,Black Marble,Fast Idol,22 October 2021,"Coldwave, Synthpop, Minimal Wave","Hypnagogic Pop, Minimal Synth","male vocals, repetitive, nocturnal, melodic, minimalistic, atmospheric, bittersweet, lush",458,2,3.24,3DHzWu5j1M4GY0SWBeKj5u
754,Vanishing Twin,Ookii Gekkou,15 October 2021,"Neo-Psychedelia, Psychedelic Pop, Progressive Pop","Space Age Pop, Indietronica, Krautrock, Cocktail Nation, Ambient Pop","psychedelic, female vocals, atmospheric, futuristic, surreal, rhythmic, science fiction, quirky",444,8,3.24,7Gsi59BAXGkBz8nxEYy9n3
755,Foodman,Yasuragi Land,9 July 2021,"IDM, Juke","Glitch, Plunderphonics, Footwork","quirky, playful, rhythmic, avant-garde, complex, polyphonic, chaotic, energetic",337,2,3.24,11saLOyIsjX1NsXHIVcpFc
756,Bongzilla,Weedsconsin,20 April 2021,"Stoner Metal, Sludge Metal",Doom Metal,"drugs, warm, hypnotic, psychedelic, heavy, dense, male vocals, aggressive",325,3,3.24,0mBp1cxbnqjvpII6rxLTMx
757,TH1RT3EN,A Magnificent Day for an Exorcism,22 January 2021,"East Coast Hip Hop, Rap Rock, Conscious Hip Hop","Hardcore Hip Hop, Abstract Hip Hop, Political Hip Hop, Experimental Hip Hop","political, dark, abstract, technical, passionate, aggressive, boastful, male vocals",387,11,3.23,03KhAuhVy2MWoQuHh7w29m
758,Billy Cobb,Billy Cobb (Bear Album),15 January 2021,"Indie Rock, Power Pop","Emo-Pop, Midwest Emo","lonely, longing, melancholic, love, male vocals, raw, anxious, melodic",325,5,3.24,78B0ENjvmLMvV32J3TKQtO
759,Fuubutsushi,Natsukashii (懐かしい),6 August 2021,"Chamber Jazz, ECM Style Jazz","Post-Rock, Chamber Music","mellow, seasonal, playful, warm, soothing, summer, sampling, soft",192,3,3.59,10gqYl87tFtJOpp3wkJfEc
760,Merzbow & Prurient,Black Crows Cyborg,24 February 2021,"Noise, Death Industrial","Dark Ambient, Harsh Noise, Drone","noisy, mechanical, atmospheric, dark, dense, instrumental, dissonant, sombre",475,7,3.22,5uVa6RExIuLbQjskzj8WZ4
761,Heavy Sentence,Bang to Rights,28 May 2021,Heavy Metal,Speed Metal,"heavy, rhythmic, raw, rebellious, aggressive, male vocals, energetic",209,1,3.51,7H6hQzy5AFmkvlQb7cpxYM
762,Yebba,Dawn,10 September 2021,"Neo-Soul, Pop Soul","Smooth Soul, Sophisti-Pop, Contemporary Folk","female vocals, soothing, rhythmic, existential, melancholic, death, sentimental, soft",287,4,3.33,3CogjJSvRqbIQuNJVR2JcP
763,Wheel,Resident Human,26 March 2021,"Progressive Metal, Progressive Rock",Alternative Metal,"male vocals, heavy, progressive, sombre, introspective, complex, uncommon time signatures, dense",225,3,3.43,0FsuN8gXaI9DgcRHgwICxA
764,At the Gates,The Nightmare of Being,2 July 2021,Melodic Death Metal,Progressive Metal,"male vocals, melodic, heavy, dark, nocturnal, existential, progressive, death",734,10,3.22,1JbiLW6thnXXgFBhxCR0EX
765,Cadaveric Fumes,Echoing Chambers of Soul,10 December 2021,Death Metal,Death Doom Metal,"aggressive, heavy, dark, energetic, occult, melodic, male vocals, death",210,2,3.54,5bxaS2kllmaIi8nNujcETy
766,Liars,The Apple Drop,6 August 2021,"Art Rock, Post-Punk",Darkwave,"cryptic, male vocals, nocturnal, dark, atmospheric, mysterious, ominous, anxious",707,7,3.23,0jlrYQZy6lkuIN0mYgxLfS
767,Sleep Token,This Place Will Become Your Tomb,24 September 2021,"Alternative Metal, Art Pop","Djent, Alternative R&B","male vocals, sombre, atmospheric, love",388,6,3.22,53PfSATgN0YM7IsfI2CDvs
768,Alustrium,A Monument to Silence,18 June 2021,"Technical Death Metal, Melodic Death Metal",Progressive Metal,"aggressive, technical, male vocals, heavy, progressive, melodic, manic",227,3,3.42,0lJo0wkSIN5FPiLeQ9Aa5u
769,Roosevelt,Polydans,26 February 2021,"Synthpop, Dance-Pop",Nu-Disco,"nocturnal, male vocals, summer, rhythmic, warm, uplifting, melodic, lush",317,,3.23,6oRdKgJrTM7mNHNhCZZYs6
770,Sierra Ferrell,Long Time Coming,20 August 2021,"Americana, Traditional Country, Contemporary Folk","Progressive Bluegrass, Western Swing, Appalachian Folk Music","female vocals, spring, melodic, pastoral, folklore",198,4,3.55,5ZI0k3IynnC5C9QKMmY7cB
771,Ada Lea,One Hand on the Steering Wheel the Other Sewing a Garden,24 September 2021,Singer-Songwriter,"Indie Folk, Neo-Psychedelia","passionate, sensual, mellow, female vocals, melancholic, acoustic, romantic, love",249,1,3.38,0ulrUoMnkAdxqX80c0dkfF
772,Ghastly,Mercurial Passages,28 May 2021,Death Metal,,"male vocals, dark, occult, heavy, raw, cold, ominous, psychedelic",234,4,3.37,7eOmG8PuaC691WAnJfbq78
773,Myriam Gendron,"Ma délire - Songs of Love, Lost & Found",1 October 2021,Contemporary Folk,"French-Canadian Folk Music, Field Recordings","sparse, atmospheric, female vocals, folklore, melancholic, hypnotic",197,,3.55,6oiCb2nWtmJgn4fRJEo2zL
774,SG Lewis,Times,19 February 2021,Nu-Disco,"Dance-Pop, Funky House, Alternative R&B","party, sampling, uplifting, rhythmic, lush, male vocals, energetic",534,8,3.23,6WlRyrfOBZGYA5u5TmloKY
775,Xenia Rubinos,Una rosa,15 October 2021,"Art Pop, Glitch Pop, Alternative R&B","Latin Electronic, UK Bass, Neo-Soul, Cuban Music","passionate, eclectic, female vocals, sampling, complex, abstract, poetic, bittersweet",633,4,3.21,68AEf03cJgTNpj5mQRQez4
776,Fatima Al Qadiri,Medieval Femme,14 May 2021,Ambient,"Arabic Music, Weightless, Progressive Electronic, New Age","atmospheric, medieval, female vocals, melancholic, ethereal, Islamic, longing, surreal",542,2,3.23,4HoCeDiJo9CRRMSumhleNJ
777,Duran Duran,Future Past,22 October 2021,"Synthpop, New Wave","Pop Rock, Disco, Dance-Pop","male vocals, passionate, rhythmic, melodic",462,12,3.21,7GyGHJ1jv0v2Sa0pcgs4fD
778,Kayoko Yoshizawa 吉澤嘉代子,赤星青星 (Akaboshi aoboshi),17 March 2021,"Art Pop, Chamber Pop","Pop Rock, Jazz Pop",female vocals,238,,3.38,3fuyTwhyTCMmV2rsIGUORy
779,Zachary McLellan,The Gyres,13 April 2021,"Alternative Rock, Singer-Songwriter, Indie Rock","Acoustic Rock, Shoegaze, Indie Folk, Noise Pop, Slowcore","male vocals, melodic, introspective, melancholic, atmospheric, noisy, mellow, summer",238,9,3.36,3gQAXafz3KfAwENOB33Lpm
780,Vanessa Rossetto,Legends of American Theatre,3 June 2021,Musique concrète,"Field Recordings, Drone, Ambient, Sound Collage, Dark Ambient","avant-garde, atmospheric, mysterious, surreal, dark, instrumental, lonely, nocturnal",233,1,3.42,
781,Sarah Davachi,Antiphonals,10 September 2021,Ambient,"Drone, Minimalism","calm, instrumental, meditative, minimalistic, lonely, melancholic, peaceful, dark",520,2,3.23,0Nha8uIw64SpmOukz4zLYh
782,schnozz,berdlycore chapter 1,27 December 2021,"Electronic Dance Music, Future Bass","Jersey Club, Electro House, Kawaii Future Bass, Colour Bass, Nightcore","noisy, complex, happy, manic, chaotic, dense, energetic, mashup",172,4,3.81,5UYzXzan5VdCtbNWb2sJsY
783,Kylie,DISCO (Extended Mixes),10 December 2021,"Dance-Pop, Disco","Electro-Disco, Nu-Disco, Euro-Disco",female vocals,144,,3.92,29SeXSOfJNZetqkzF7stl9
784,Rise Against,Nowhere Generation,4 June 2021,"Melodic Hardcore, Punk Rock",Alternative Rock,"political, melodic, rebellious, male vocals, angry, energetic, passionate, introspective",547,9,3.21,4t8eylrNR3Z5kYc7VEENLW
785,Rainforest Spiritual Enslavement,Flying Fish Ambience,7 May 2021,Ambient Dub,"Dark Ambient, Nature Recordings","nocturnal, atmospheric, hypnotic, aquatic, forest, dark, dense, natural",255,,3.31,0ZSqkxPWIJQYOR8u2n79rx
786,Czarface & MF DOOM,Super What?,7 May 2021,"Boom Bap, East Coast Hip Hop",Abstract Hip Hop,"male vocals, sampling, rhythmic, abstract, boastful, humorous, playful, psychedelic","3,188",22,3.20,4odeNH2Qe9DAxT3sC1qq9p
787,Pauline Anna Strom,Angel Tears in Sunlight,19 February 2021,"Progressive Electronic, Ambient, New Age",Post-Minimalism,"meditative, spiritual, instrumental, space, ethereal, rhythmic, hypnotic",471,4,3.22,40tlrXYp2qd0ioGD92haRj
788,Snail Mail,Valentine,5 November 2021,"Indie Rock, Indie Pop","Indie Folk, Singer-Songwriter, Bedroom Pop","LGBT, breakup, female vocals, sentimental, sombre, love, romantic, alcohol","3,193",32,3.19,0zNWhYDalgisc4uweLIGZJ
789,Lucy,The Music Industry Is Poisonous,7 May 2021,"Art Pop, Bedroom Pop","Footwork, Indietronica","male vocals, quirky, surreal, anxious, playful, optimistic, summer, passionate",356,1,3.20,5AU0B31DAsTIDASMROXLqF
790,A Winged Victory for the Sullen,Invisible Cities,26 February 2021,"Soundtrack, Modern Classical","Ambient, Post-Minimalism, Progressive Electronic, Drone","lush, atmospheric, dense, warm, instrumental, hypnotic, sombre, mysterious",388,4,3.22,5jZGc1A6FrsN8qssSxxTce
791,Celeste,Not Your Muse,29 January 2021,Neo-Soul,"Pop Soul, Contemporary R&B, Smooth Soul, Jazz Pop","female vocals, warm, mellow, lush, love, romantic, introspective, bittersweet",556,6,3.21,3bqEvlGHE4amqPGZtdMnep
792,dodie,Build a Problem,7 May 2021,"Singer-Songwriter, Folk Pop, Indie Pop","Chamber Pop, Bedroom Pop","female vocals, introspective, lonely, mellow, melancholic, LGBT, love, soft",404,6,3.21,2oMbQ7W1QddUdasTYrJdzE
793,Nana Yamato,Before Sunrise,5 February 2021,"Indie Pop, Synthpop","Dream Pop, Singer-Songwriter",female vocals,338,,3.23,4arNpfbEf7Vnot6vTprRQl
794,Omnium Gatherum,Origin,5 November 2021,Melodic Death Metal,Progressive Metal,"male vocals, heavy, melodic, progressive, energetic",225,4,3.38,4urAm4xTzM6UvwvkWRU9UK
795,Dawn Richard,Second Line,30 April 2021,Alternative R&B,"Hip House, Electropop, Ballroom, UK Bass, Wonky","rhythmic, nocturnal, eclectic, sensual, female vocals",543,3,3.21,3r8NuHCHr2Y1M2l4D8NISR
796,Anthropophagous,Death Fugue,5 March 2021,Death Metal,Thrash Metal,"raw, dark, death, male vocals, ominous",250,1,3.35,3uVHKXz08bXmKG4exUsykb
797,Lil Nas X,Montero,17 September 2021,"Pop Rap, Pop, Trap","Contemporary R&B, Pop Rock, Southern Hip Hop","LGBT, male vocals, sexual, melodic, bittersweet, introspective, eclectic, passionate","6,783",81,3.17,6pOiDiuDQqrmo5DbG0ZubR
798,The Besnard Lakes,The Besnard Lakes Are the Last of the Great Thunderstorm Warnings,29 January 2021,"Neo-Psychedelia, Indie Rock",Dream Pop,"psychedelic, uplifting, atmospheric, melodic, male vocals",385,4,3.21,2uxl5NA8f6kl3FrEPT0Gsu
799,Lake of Tears,Ominous,19 February 2021,"Gothic Rock, Gothic Metal",Gothic Metal,"nocturnal, dark, male vocals, melancholic, apocalyptic, sombre, nature, lonely",260,6,3.30,0JH7eAFbKnyrKf0hDEyXwZ
800,Hand Habits,Fun House,22 October 2021,"Singer-Songwriter, Indie Folk","Indie Pop, Chamber Folk, Dream Pop",,326,1,3.23,1LBaX90YupG7JKOHCWi4y0
801,Aaron Frazer,Introducing...,8 January 2021,"Chicago Soul, Pop Soul","Smooth Soul, Motown Sound","androgynous vocals, uplifting, melodic, love, passionate, lush, male vocals, sensual",414,6,3.22,6KcrQB4WLoZULI35LSYe4E
802,BABii,MiiRROR,21 May 2021,"Alternative R&B, UK Bass, Alt-Pop","Art Pop, Glitch Pop, Ambient Pop, Wonky, Deconstructed Club","ethereal, futuristic, female vocals, surreal, atmospheric, fantasy, sensual, rhythmic",342,4,3.21,4LOTHiQAhGiEMXMBHYev3N
803,Passéisme,Eminence,11 June 2021,Melodic Black Metal,,"male vocals, aggressive, triumphant, melodic, energetic, heavy, medieval, dark",250,1,3.36,73rgPpSEqaErFgMc21p2Nm
804,Citizen,Life in Your Glass World,26 March 2021,"Post-Punk Revival, Alternative Rock","Dance-Punk, Emo","male vocals, energetic, rhythmic, melodic, aggressive, angry, passionate, urban",551,8,3.20,54q8Y9cDs0gYIQroGrf3aW
805,Ulthima,Symphony of the Night,19 March 2021,Melodic Death Metal,"Symphonic Metal, Power Metal","melodic, male vocals, energetic, nocturnal, dark, poetic",206,4,3.47,4mzqHMSfTr15c0CaDsgxAF
806,ataquemos,"No sé, amor",25 June 2021,"Indie Folk, Singer-Songwriter",Hispanic American Music,"male vocals, lo-fi, acoustic, soft, introspective, love, mellow, sentimental",205,4,3.63,5pHX91FjOYQjJjWeQf62yU
807,Viagra Boys,Welfare Jazz,8 January 2021,"Post-Punk, Art Punk","Punk Blues, Dance-Punk, Synth Punk","raw, humorous, manic, energetic, noisy, male vocals, quirky, sarcastic","3,966",51,3.18,6Kni5BJN0cqBMXqANtHGG8
808,Altered Dead,Returned to Life,25 January 2021,Death Metal,,"aggressive, male vocals, ominous, heavy, dark",264,2,3.28,2R3VF0ORlEq3toqfJbLs2D
809,Tom Jones,Surrounded by Time,23 April 2021,Art Rock,"Blues Rock, Soul, Experimental Rock","introspective, rhythmic, melancholic, autumn, atmospheric, passionate, ethereal, eclectic",250,7,3.32,06iDUt5q4pxGHcide19i7X
810,Aeon Station,Observatory,10 December 2021,Indie Rock,Piano Rock,"introspective, mellow, raw, melancholic, melodic, bittersweet, passionate, male vocals",236,2,3.36,6my1ilmLv2DFqwGszEEvUB
811,Peste Noire,Le retour des pastoureaux,1 September 2021,"Black Metal, Folk Metal",French Folk Music,"protest, patriotic, male vocals, triumphant, political, nationalism, melancholic, melodic",387,3,3.17,
812,Yu Su,Yellow River Blue,22 January 2021,"Ambient Dub, Downtempo","Tribal Ambient, Outsider House, Downtempo","rhythmic, soothing, ethereal, warm, meditative, atmospheric, spring, lush","1,176",12,3.20,1rJZa2XZIhS4ihaI5lvrgl
813,Katia Krow,"I've Called Off the Search, I Know Exactly Where You Are",5 January 2021,"Ambient, Drone",Electroacoustic,"atmospheric, cold, melancholic, instrumental, lethargic, winter, ethereal, concept album",327,4,3.22,1Gsd8mV3HxMu4uqimgh8yu
814,Alva Noto,HYbr:ID I,12 November 2021,"Glitch, Ambient, IDM",Microsound,"cold, minimalistic, futuristic, suspenseful, sparse",248,,3.33,6BND642AFiY7f5YIiEYVQa
815,Guided by Voices,Earth Man Blues,30 April 2021,Indie Rock,"Art Rock, Lo-Fi / Slacker Rock, Power Pop","male vocals, energetic, anthemic, abstract, playful",379,7,3.20,5pc6kSihejcbulZjkArBbO
816,Califato ¾,La contraçeña,28 February 2021,"Flamenco nuevo, Folktronica","Breakbeat, Rumba flamenca, Neo-Psychedelia, Downtempo, Drum and Bass","rhythmic, playful, quirky, psychedelic, female vocals, folklore, drugs, eclectic",258,2,3.25,0z9IK0aY3k0e8j4rPAan4H
817,Deviant Process,Nurture,10 October 2021,"Progressive Metal, Technical Death Metal",Melodic Death Metal,"heavy, uncommon time signatures, complex, technical, melodic, polyphonic, aggressive, male vocals",200,3,3.54,2l072B8q0KJsguKeG76STp
818,Orden Ogan,Final Days,12 March 2021,Power Metal,"Symphonic Metal, Trance Metal","epic, science fiction, male vocals, melodic, futuristic, anthemic, concept album, heavy",234,5,3.32,38E1DLQ4SsSCUj2xSPrp9I
819,Klein,Harmattan,19 November 2021,"Ambient, Experimental","Drone, Modern Creative, Post-Minimalism",atmospheric,229,,3.43,6Mvh1R9ff2llGmWkUbOa2T
820,Hulder,Godslastering: Hymns of a Forlorn Peasantry,22 January 2021,Black Metal,,"epic, dark, heavy, female vocals, mysterious, medieval, melodic, energetic",338,9,3.21,1lF7yYrrUxlm2KB2Je2PU0
821,Transilvania,Of Sleep and Death,1 January 2021,Black Metal,"Heavy Metal, Thrash Metal","satanic, medieval, dark, occult, nocturnal, hateful, apocalyptic, violence",310,6,3.21,7CmGxjY5GRsm8PmpOsY7Ll
822,Still Corners,The Last Exit,22 January 2021,"Indie Pop, Dream Pop","Neo-Psychedelia, Indie Folk","female vocals, atmospheric, mysterious",559,8,3.20,4qQas6wHjmGZsUBS9ziAhe
823,CHAI,WINK,21 May 2021,"Electropop, Indie Pop","Synthpop, Synth Funk, Alternative R&B, House, Deep House","female vocals, soothing, warm, mellow, playful, atmospheric","1,310",15,3.18,105329tEvmR4S5ofi0EZig
824,Garbage,No Gods No Masters,11 June 2021,"Alternative Rock, Electronic","Alternative Dance, Industrial Rock, Noise Pop","political, female vocals, angry, misanthropic, rebellious, mechanical, LGBT, dark",614,12,3.17,0Pr4iEMou8CPCeeN53DxGP
825,Squirrel Flower,Planet (i),25 June 2021,"Singer-Songwriter, Indie Folk","Slowcore, Alt-Country","apocalyptic, female vocals, melodic, calm, mellow",227,1,3.38,2xlRMrawPJi8oaJrIxnPE9
826,Ben LaMar Gay,Open Arms to Open Us,19 November 2021,"Nu Jazz, Art Pop","Avant-Garde Jazz, Spiritual Jazz","interlude, cryptic, rhythmic, mellow, abstract, psychedelic, spiritual, progressive",230,1,3.38,76zELBn6OAkwCbt3zDq61R
827,Young Nudy,Rich Shooter,4 August 2021,"Trap, Gangsta Rap, Southern Hip Hop",Plugg,"crime, violence, boastful, male vocals",420,1,3.20,4jJODKPtcYY2ApUwms1hNY
828,Hi-C,"No More Heroes, Vol. 2",23 July 2021,"Trap, Pop Rap, Cloud Rap","Plugg, Experimental Hip Hop, PluggnB, Bop","party, futuristic, melodic, concept album, sampling, sexual, drugs, triumphant",566,6,3.17,0KbX7dbYB8gLN4JvJBTUBn
829,Ayano Kaneko カネコアヤノ,よすが (Yosuga),14 April 2021,"Indie Pop, Singer-Songwriter",,"female vocals, warm, melancholic, uplifting, melodic, soothing",255,,3.39,6cb8TWLRAKvShIKkuuxJXE
830,Lana Del Rey,Chemtrails Over the Country Club,19 March 2021,Singer-Songwriter,"Contemporary Folk, Americana, Soft Rock","female vocals, soft, bittersweet, melodic, longing, romantic, melancholic, introspective","6,933",82,3.14,6QeosPQpJckkW0Obir5RT8
831,Woesum,Blue Summer,8 April 2021,Cloud Rap,"Alternative R&B, Trap, Pop Rap, UK Drill, Alt-Pop","male vocals, lush, uplifting, summer, party, melodic, ethereal, drugs","1,157",4,3.19,5kijMvrJn7A71A36lsAb68
832,Tony Allen,There Is No End,7 May 2021,Hip Hop,"Afrobeat, Conscious Hip Hop, Abstract Hip Hop, Experimental Hip Hop",,269,7,3.25,4BK64Duprygx9JNpXv9dmH
833,Domkraft,Seeds,30 April 2021,"Stoner Metal, Doom Metal","Sludge Metal, Heavy Psych","psychedelic, heavy, male vocals, hypnotic, space, aggressive, warm, dark",211,1,3.45,5NA8q8yzwzKRHsQ63tTuCZ
834,Frogman,Slyme Koro,26 February 2021,"Pop Rap, Experimental Hip Hop","Trap, Bitpop, Kawaii Future Bass, Digicore, Cloud Rap","playful, futuristic, quirky, happy, rhythmic, androgynous vocals, lush, uplifting",592,11,3.14,4lFOSIcHNiRLD2SiZ3WjGM
835,Aries,"Believe in Me, Who Believes in You",12 November 2021,"Alternative R&B, Pop Rap","Pop Rock, Trap, Emo Rap, Indie Pop","male vocals, melodic, anthemic, uplifting, lush, dense, bittersweet, summer",426,7,3.19,1eLp5qe0nJkOb3rzqnbme0
836,Altın Gün,Yol,26 February 2021,Synthpop,"Neo-Psychedelia, Anatolian Rock","psychedelic, uplifting, warm, male vocals, female vocals, atmospheric, rhythmic","1,058",14,3.18,2KWjneqCyMbvEvp7QayR2l
837,James Ferraro,They Dont Know Its Christmas,25 December 2021,"Christmas Music, Progressive Electronic","Neoclassical New Age, Modern Classical","Christmas, winter, atmospheric, cold, ethereal, instrumental, bittersweet",312,1,3.23,
838,Mild High Club,Going Going Gone,17 September 2021,"Jazz Pop, Psychedelic Pop, Hypnagogic Pop","Sophisti-Pop, Cocktail Nation","mellow, quirky, lethargic, sensual, lush, male vocals",640,8,3.19,0c4lcf4DqYasZzNz8n2VBl
839,Trophy Scars,Astral Pariah,10 September 2021,"Art Rock, Blues Rock","Gothic Country, Post-Hardcore, Southern Rock","male vocals, concept album, desert, bittersweet, lush, dense",235,4,3.35,0bp5CuU4Tc8RbB3bZ4qy8h
840,Alice Gas,Hardcore Heaven,23 October 2021,"Happy Hardcore, Makina","Breakcore, Scouse House, Euphoric Hardstyle","rhythmic, sampling, happy, warm, party, playful, energetic, instrumental",424,1,3.18,2SmLSzKyZ5c133Dp76Vzw3
