position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
732,Soulsavers,The Light the Dead See,21 May 2012,"Pop Rock, Alternative Rock",Gospel,,332,5,3.21,6fs5GpGAJCTGQr6obtMocC
733,Suicidal Angels,Bloodbath,27 January 2012,Thrash Metal,,"energetic, aggressive",278,9,3.28,7io2ewrNuISdn7SHmtFDPu
734,Big K.R.I.T.,Live From the Underground,5 June 2012,"Southern Hip Hop, Dirty South, Conscious Hip Hop",Jazz Rap,"boastful, male vocals, conscious","1,247",23,3.21,5kE9pfTSekNenqqdlvtBQd
735,Paul Weller,Sonik Kicks,27 March 2012,"Singer-Songwriter, Alternative Rock","Indietronica, Art Rock, Neo-Psychedelia",,370,13,3.22,
736,Babangida,Макаревич,19 October 2012,Hip Hop,"Satire, Boom Bap","satirical, sarcastic, melancholic, philosophical, political, existential, drugs, ideology",186,4,3.67,3R0IexHkB1R7Otj0XxHIko
737,ODESZA,Summer's Gone,5 September 2012,Chillwave,Future Bass,"summer, melancholic, female vocals, sampling, warm, atmospheric, sensual, dense",431,2,3.21,0ebTxbNe07spVPn7uxKOb1
738,BJ the Chicago Kid,Pineapple Now-Laters,21 February 2012,Contemporary R&B,"Neo-Soul, Hip Hop","urban, passionate, sexual, composition, love, conscious",287,5,3.26,2pGf7mMaV60uMDchGAMcXF
739,Cat Power,Sun,4 September 2012,"Singer-Songwriter, Art Pop","Folktronica, Synthpop","female vocals, introspective, warm, uplifting, eclectic, serious","1,741",34,3.19,2JQgZJD5VKJkBMHBCkGQO0
740,Black Moth Super Rainbow,Cobra Juicy,23 October 2012,"Psychedelic Pop, Indietronica, Noise Pop",Neo-Psychedelia,"psychedelic, playful, summer, longing, warm, uplifting, lush, androgynous vocals",886,15,3.20,42oggZmZI9b5BOPMGvYuXh
741,Totally Enormous Extinct Dinosaurs,Trouble,11 June 2012,"Electropop, House","Electro House, UK Bass, Synthpop, Art Pop, Future Garage","male vocals, cryptic, rhythmic",430,10,3.22,0IUbnWkhwv6BdGYN5G4Nf8
742,Beachwood Sparks,The Tarnished Gold,26 June 2012,Alt-Country,"Neo-Psychedelia, Americana, Folk Pop, Folk Rock",psychedelic,266,12,3.28,7eI7VYY0YTUJq4IlncIQxC
743,Monolithe,Monolithe III,16 November 2012,Death Doom Metal,"Funeral Doom Metal, Progressive Metal","atmospheric, epic, space, dense, heavy, progressive, male vocals, science fiction",186,3,3.59,0WULYvhCwrRyrXCaw9fEIx
744,SleepResearch_Facility,Stealth,9 April 2012,"Dark Ambient, Field Recordings, Drone",,"dark, sombre, ethereal, instrumental, hypnotic",190,1,3.59,34riNl5U65jxRzevjdqlI9
745,Metric,Synthetica,12 June 2012,"Indie Rock, Indie Pop","Synthpop, Post-Punk Revival","female vocals, anthemic, rebellious, urban, energetic, futuristic","1,255",31,3.19,7vuP50QqZcUWVx9DrExaZ1
746,Silversun Pickups,Neck of the Woods,8 May 2012,"Indie Rock, Alternative Rock","Dream Pop, Indietronica, Shoegaze","passionate, noisy, rhythmic, cold, autumn, melodic, melancholic, atmospheric",872,22,3.20,6cEwNmVn03LKsG4nfj9MiN
747,Abnormality,Contaminating the Hive Mind,24 May 2012,"Brutal Death Metal, Technical Death Metal",,"heavy, female vocals, technical, aggressive, dark, energetic, ominous, death",269,6,3.31,5XyWYy17DLJzSrunlODqTr
748,The Babies,Our House on the Hill,13 November 2012,"Indie Pop, Twee Pop, Garage Rock","Lo-Fi / Slacker Rock, Power Pop, Garage Punk",,256,4,3.32,7BQtpdUIIzfRggYzqqOfmm
749,Rufus Wainwright,Out of the Game,23 April 2012,"Baroque Pop, Singer-Songwriter, Chamber Pop",Art Pop,,401,10,3.21,1YPPXUcg7zd1Xw2SwP4dXj
750,Jake Bugg,Jake Bugg,15 October 2012,"Singer-Songwriter, Contemporary Folk","Folk Rock, Country Rock, Indie Folk","love, anxious, urban, bittersweet, melancholic, sentimental, introspective, male vocals","1,428",36,3.18,6b2BArDCfSvW3VFenLJatj
751,Disappears,Pre Language,1 March 2012,"Post-Punk, Noise Rock",Noise Rock,,485,11,3.21,2zmmGkbXQKSIJavoPTy8py
752,A.C. Newman,Shut Down the Streets,9 October 2012,Indie Pop,,"sarcastic, bittersweet, sentimental, male vocals",236,7,3.36,4TFTGr6wqu96U4cnLzxaBk
753,Primal Fear,Unbreakable,20 January 2012,"Heavy Metal, Power Metal",,"energetic, male vocals",291,9,3.22,0Emdsk9G4Y3bb8dJe3O2dS
754,M. Ward,A Wasteland Companion,10 April 2012,"Singer-Songwriter, Americana","Folk Pop, Indie Folk",,479,15,3.21,6FKmm5bDYOF6tRqcVn5TS5
755,Breakbot,By Your Side,18 September 2012,"Nu-Disco, Funktronica","French House, Pop Soul, Boogie, Contemporary R&B","mellow, romantic, uplifting, melodic, love, male vocals",620,4,3.20,5i0gpUvEkQtwHWVkqh7MZK
756,Vessel,Order of Noise,24 September 2012,IDM,"Minimal Techno, Future Garage, Dubstep, Deconstructed Club","instrumental, rhythmic, mechanical, hypnotic, cold, dark, ethereal",404,1,3.21,4g6zeRqvd6AlialkRxa5VL
757,The Ghost Inside,Get What You Give,19 June 2012,Metalcore,Melodic Hardcore,"death, heavy, passionate, drugs, melancholic",348,6,3.19,3r2Tup1FQ1xiDr78Q7s71v
758,The Amity Affliction,Chasing Ghosts,18 September 2012,Post-Hardcore,Metalcore,"triumphant, heavy, introspective, melodic, epic, atmospheric, male vocals, uplifting",312,3,3.23,46k4V5frUKFdFxP0R5jxbg
759,Friends,Manifest!,4 June 2012,Indie Pop,"New Wave, Dance-Punk, Neo-Psychedelia",,268,7,3.25,3HwwXZsY1RIEq6Z1bTkj2K
760,Beneath the Massacre,Incongruous,14 February 2012,Technical Death Metal,Brutal Death Metal,"uncommon time signatures, apocalyptic, misanthropic, political, infernal, anti-religious, complex, heavy",275,3,3.29,5lOAn3gfMEoovjIAeQZ9ui
761,Passion Pit,Gossamer,24 July 2012,"Synthpop, Indietronica","Indie Pop, Electropop, Alt-Pop","male vocals, bittersweet, energetic, melancholic, introspective, anxious, optimistic, anthemic","2,532",36,3.17,14JU5SskmcyckE5I8PY6lv
762,How to Dress Well,Total Loss,18 September 2012,"Ambient Pop, Alternative R&B",Dream Pop,"atmospheric, sombre, sparse, lonely, breakup, introspective, melancholic, male vocals","1,388",16,3.18,0BihdZOSMlgMios28Smkqb
763,Earth,"Angels of Darkness, Demons of Light II",14 February 2012,Post-Rock,Psychedelic Rock,"instrumental, repetitive, hypnotic, lethargic, minimalistic, atmospheric, calm, mysterious","1,389",16,3.19,5eOZL18Ximv0FM23UNO94B
764,Clinic,Free Reign,12 November 2012,"Indie Rock, Neo-Psychedelia","Psychedelic Rock, Post-Punk",,276,5,3.24,21IQw1hiCTI0bA0czA6PI5
765,Sarah Blasko,I Awake,26 October 2012,"Chamber Pop, Singer-Songwriter",,"female vocals, melodic, ethereal, lush",182,10,3.60,2UUK6FSpjMKySgWPFBqEXP
766,Ulver,Childhood's End,28 May 2012,Psychedelic Pop,"Psychedelic Folk, Psychedelic Rock","psychedelic, ethereal, male vocals, melancholic, atmospheric, playful, melodic","1,197",30,3.18,48H9jK90CFA4EYUL9NYfCG
767,Caravan Palace,Panic,5 March 2012,Electro Swing,"Jazz manouche, Big Band","playful, party, male vocals, female vocals, lush, energetic, abstract, concept album",777,7,3.17,4noPpBoCBavMHwkd35SHhF
768,La Sera,Sees the Light,27 March 2012,"Twee Pop, Indie Pop","Noise Pop, Power Pop","female vocals, melodic, breakup, love, playful, summer, bittersweet, romantic",415,5,3.21,0iTqSHlMUVwlRI87C4boYc
769,Anneke van Giersbergen,Everything Is Changing,20 January 2012,"Alternative Rock, Pop Rock","Baroque Pop, Chamber Pop",female vocals,369,15,3.20,19VD5DUg5Qf5C2SBBAmHT3
770,Coin locker kid,The Ghost Sonata,23 June 2012,"Experimental Hip Hop, Abstract Hip Hop","Ambient, Tape Music, Illbient, Sound Collage, Instrumental Hip Hop","cryptic, rhythmic, vulgar, dark, sombre, ethereal, male vocals, mysterious",207,2,3.61,
771,A Place to Bury Strangers,Worship,26 June 2012,"Shoegaze, Noise Rock","Post-Punk, Noise Pop","noisy, dissonant, infernal, male vocals, anxious, aggressive, apocalyptic, Wall of Sound","1,180",10,3.19,4Rw8YZhEb4eZErWnC0lrDp
772,Oren Ambarchi,Audience of One,30 January 2012,"Drone, Ambient",Minimalism,,309,5,3.20,4ifdmAYIo98BaKE9W3XD6n
773,Comus,Out of the Coma,13 April 2012,"Progressive Folk, Psychedelic Folk","Freak Folk, Avant-Folk","psychedelic, progressive, melodic, female vocals, male vocals",792,17,3.19,7uacBg5miHvyMKDy3hsVuh
774,DragonForce,The Power Within,15 April 2012,Power Metal,,"energetic, melodic, male vocals, uplifting, anthemic",720,12,3.15,5BwWpqudVm1C7yZkyWkzdj
775,The Bryan Ferry Orchestra,The Jazz Age,26 November 2012,"British Dance Band, Dixieland, Swing",,"bittersweet, instrumental, warm, acoustic, lo-fi, party, melodic, playful",232,8,3.33,6XDPAw9ptaUW9OxH5zPh6w
776,The Maccabees,Given to the Wild,9 January 2012,"Indie Rock, Art Rock",,"melodic, male vocals, warm, mellow, atmospheric, lush, melancholic",856,24,3.18,7hRcDIP5CKDlCnjHVPb9qd
777,Nada Surf,The Stars Are Indifferent to Astronomy,24 January 2012,"Power Pop, Alternative Rock, Indie Rock",,"warm, melodic, playful, male vocals, summer",452,15,3.19,4r2WGJe8bhyn6NhLqFwaYJ
778,Antibalas,Antibalas,7 August 2012,Afrobeat,,"rhythmic, repetitive, protest, political, passionate",225,3,3.37,4yMhiZusgnoNlDBHZks8lG
779,Ataraxy,Revelations of the Ethereal,26 September 2012,Death Metal,Death Doom Metal,"heavy, dark, dense, ethereal",207,3,3.56,2TjmMKaA58sKpMATyjy6tW
780,Nile,At the Gate of Sethu,3 July 2012,Technical Death Metal,Brutal Death Metal,"mythology, technical, fantasy, ominous, rhythmic, epic, aggressive, mysterious","1,101",32,3.17,7HfO0GQypzQ8jvoB49hlf3
781,Alamaailman Vasarat,Valta,2 May 2012,Avant-Prog,Klezmer,,203,6,3.50,40arjP1JTkb75ViFwC08cO
782,Monuments,Gnosis,27 August 2012,"Djent, Metalcore","Progressive Metal, Mathcore","political, ideology, angry, male vocals, spiritual",324,9,3.19,4Bm4m1NdTNKhc0Co0WPBZN
783,Lower Dens,Nootropics,1 May 2012,"Dream Pop, Indie Rock",,"androgynous vocals, hypnotic",720,8,3.18,090RPfXU8lQNCmPXww1q5D
784,Lynyrd Skynyrd,Last of a Dyin' Breed,21 August 2012,"Southern Rock, Hard Rock",Blues Rock,,296,8,3.20,7K0F8oeNuBaN9NBSlBX9VO
785,Lilacs & Champagne,Lilacs & Champagne,31 January 2012,"Trip Hop, Psychedelic Rock","Instrumental Hip Hop, Tape Music",,239,4,3.33,2wMGncS0Lv3hJrZocrgier
786,Efterklang,Piramida,24 September 2012,Art Pop,"Dream Pop, Post-Rock, Electronic, Chamber Pop",,404,8,3.19,6IsCOalvnAxZbDseDoG1ep
787,Jimmy Cliff,Rebirth,17 July 2012,"Roots Reggae, Jamaican Ska",Rocksteady,"rhythmic, political, male vocals, conscious",209,6,3.47,1WztlPbmhfAOqYtD81SaKR
788,Being as an Ocean,Dear G-d...,23 October 2012,Post-Hardcore,"Melodic Hardcore, Post-Rock, Spoken Word","Christian, passionate, melodic",326,,3.17,1nmmJQapUvzheSNaXRvx9k
789,Athletics,Who You Are Is Not Enough,26 June 2012,"Post-Rock, Emo",,"melancholic, male vocals, atmospheric, bittersweet, passionate, depressive, suspenseful, introspective",208,3,3.52,3XkhvmeGUwG2IZbxkQnsDH
790,The Shins,Port of Morrow,20 March 2012,Indie Pop,"Psychedelic Pop, Indie Rock, Pop Rock","spring, melodic, psychedelic, philosophical, uplifting, male vocals, introspective, optimistic","2,767",67,3.17,4ZTcGoOrNro2aCAStXEjZi
791,Ellie Goulding,Halcyon,8 October 2012,"Electropop, Alt-Pop",Synthpop,"female vocals, atmospheric, ethereal, passionate, introspective, dense, love, lush","1,257",20,3.17,0UxDUFlte3hkCkvOpmNGgG
792,Clark,Iradelphic,2 April 2012,IDM,Folktronica,"atmospheric, surreal, complex, warm, instrumental, mysterious, rhythmic",671,16,3.19,1NyHz1TYLnWfR4JIBJneG2
793,Poliça,Give You the Ghost,30 April 2012,"Indie Pop, Art Pop, Indietronica","Alternative R&B, Alt-Pop","female vocals, ethereal",627,15,3.18,3r5ZPNNRixLFe9ws9X4XAM
794,OFF!,OFF!,8 May 2012,"Hardcore Punk, Punk Rock",,"energetic, rebellious, aggressive, angry, male vocals, misanthropic, political, anxious",575,9,3.18,2kwr6ZKGklqvN8VDuZ1uBM
795,Orcas,Orcas,13 April 2012,"Ambient Pop, Dream Pop","Ambient, Psychedelic Folk",male vocals,286,6,3.21,2LPxGmESkhh3k7G6aCjFZS
796,Kikuo きくお,Kikuoworld,13 June 2012,Wonky,"IDM, Trip Hop, Shibuya-kei","playful, sampling, energetic",229,1,3.51,7dGOliDx7yqVScHqHKSypj
797,Happy Jawbone Family Band,The Silk Pistol,20 July 2012,"Lo-Fi / Slacker Rock, Psychedelic Pop, Hypnagogic Pop","Neo-Psychedelia, Experimental Rock, Freak Folk","lo-fi, bittersweet, drugs, mellow, psychedelic, atmospheric",249,2,3.36,5Ob5ZorhcaedRu5LpF2cZb
798,Ben Folds Five,The Sound of the Life of the Mind,18 September 2012,"Piano Rock, Indie Rock","Alternative Rock, Singer-Songwriter","male vocals, melodic",429,6,3.19,2cnCGnbfYGMznteR1l350e
799,ROME,Hell Money,26 October 2012,Neofolk,,"poetic, dark, melancholic, sombre, male vocals, calm, acoustic",428,9,3.19,70rWQeFt1GJvtIirmfxsLA
800,X-TG,Desertshore / The Final Report,26 November 2012,"Electronic, Post-Industrial","Industrial, Dark Ambient",,214,8,3.46,
801,Vision Divine,Destination Set to Nowhere,14 September 2012,"Power Metal, Progressive Metal",Symphonic Metal,"melodic, male vocals, energetic, technical",183,6,3.57,4u48cVE0H6LXn3k1t7oh2U
802,Lee Gamble,Dutch Tvashar Plumes,23 November 2012,"Minimal Techno, IDM, Techno",Ambient,,267,1,3.30,4s2QBIMbAYbCCuuzbY7uXW
803,Neil Young with Crazy Horse,Americana,5 June 2012,"Folk Rock, Americana, Roots Rock",Country Rock,raw,"1,067",39,3.16,1VfoJdwAjt5vbcg8TuczNY
804,The Soft Moon,Zeros,30 October 2012,Post-Punk,"Synth Punk, Darkwave","rhythmic, hypnotic, dense, nocturnal, dark, male vocals, energetic, raw",828,6,3.17,3LDFpMhJtaDfmAeV2dnnjs
805,PiL,This Is PiL,28 May 2012,"Post-Punk, Experimental Rock",Dub,male vocals,569,26,3.16,2ZmheIEyKTUD67SpGCL6V6
806,Eyeliner,High Fashion Mood Music,12 July 2012,"Synthpop, Utopian Virtual, Vaporwave",Synth Funk,"futuristic, mellow, instrumental, uplifting, playful, lobit, melodic, soft",391,6,3.18,5RW1jtRCE1YiUnDxeDKw3V
807,Xiu Xiu,Always,27 January 2012,"Art Pop, Synth Punk","Synthpop, Indietronica, Experimental Rock, Glitch Pop, Post-Industrial","misanthropic, lonely, suicide, male vocals, depressive, sad, noisy, melodic","1,651",16,3.15,5PVOKj78WY0gOR9qVgj61e
808,Slash Featuring Myles Kennedy and The Conspirators,Apocalyptic Love,21 May 2012,Hard Rock,Heavy Metal,"melodic, passionate, male vocals, playful, energetic, anthemic, summer",702,13,3.13,7I6aSAwCcgyucLoggiV74n
809,The Gaslamp Killer,Breakthrough,18 September 2012,"Instrumental Hip Hop, Experimental Hip Hop","Wonky, Glitch Hop","sampling, rhythmic, instrumental, eclectic, playful, surreal, atmosphere, futuristic",619,7,3.17,0C6Axf37EzoQtUFEldhc6n
810,You Slut!,Medium Bastard,16 April 2012,Math Rock,Progressive Rock,"instrumental, noisy, heavy, chaotic",294,1,3.20,6HppO1aQwoT69S9StRzBns
811,Guillaume Perret & The Electric Epic,Guillaume Perret & The Electric Epic,March 2012,"Jazz-Rock, Progressive Rock","Avant-Prog, Nu Jazz",,165,6,3.70,
812,Tiamat,The Scarred People,2 November 2012,Gothic Metal,Gothic Rock,"male vocals, melancholic, melodic, hedonistic, rhythmic, longing",472,7,3.16,1Ai5vOkmZsDm3wJSJh7eLm
813,Vintersorg,Orkan,29 June 2012,"Progressive Metal, Viking Metal",Melodic Black Metal,,242,3,3.33,3PYXELxwXpcPhhVq2Z4vhm
814,Gangrene,Vodka & Ayahuasca,24 January 2012,"West Coast Hip Hop, Boom Bap",Experimental Hip Hop,psychedelic,352,12,3.18,
815,Naglfar,Teras,26 March 2012,Melodic Black Metal,Black Metal,,268,9,3.25,4FRqjzeLCvdouu5V8yMnTl
816,Gnaw Their Tongues,Eschatological Scatology,6 June 2012,Black Metal,"Noise, Black Noise, Avant-Garde Metal, Industrial Metal","sensual, scary, raw, dark, disturbing, aggressive, eclectic, manic",286,5,3.25,
817,Container,LP,28 November 2012,Minimal Techno,,,245,1,3.28,25TttmQDoFy1QRfvTYZ3U4
818,Com Truise,In Decay,16 July 2012,"Synthwave, Chillwave",Synth Funk,"futuristic, instrumental, psychedelic, warm, lush, hypnotic, atmospheric, rhythmic","1,466",11,3.15,3HR1jXEtOCeikUAd3fNiWq
819,Garbage,Not Your Kind of People,14 May 2012,"Alternative Rock, Pop Rock","Electronic, Dream Pop, Industrial Rock, Alternative Dance","female vocals, melancholic, breakup, melodic",970,39,3.15,0pill0ipM4omfPE27jubin
820,Lightships,Electric Cables,2 April 2012,Indie Pop,"Dream Pop, Jangle Pop",,243,13,3.28,3TD3Rzu6tRwTEYwpFM0qN8
821,Steve Vai,The Story of Light,14 August 2012,"Hard Rock, Progressive Rock","Progressive Metal, Gospel","epic, playful, technical, progressive",245,4,3.30,
822,Elvenking,Era,14 September 2012,"Folk Metal, Power Metal",Symphonic Metal,"melodic, male vocals",230,4,3.38,0WVEqml3Zjv25UXFyLA9Bg
823,Kent,Jag är inte rädd för mörkret,25 April 2012,Pop Rock,Synthpop,,297,8,3.19,3OApHAjrkQTDjfCJPdtxgm
824,BATS,The Sleep of Reason,20 October 2012,Math Rock,Post-Hardcore,"male vocals, energetic",240,3,3.37,5o9ux9q2UcmI5rImyt2u4z
825,Peaking Lights,Lucifer,19 June 2012,"Neo-Psychedelia, Hypnagogic Pop",Dub,"tropical, atmospheric, hypnotic",591,9,3.16,7EeYxSv6fOoh6inhh91bQL
826,Korpiklaani,Manala,3 August 2012,Folk Metal,"Polka, Heavy Metal","male vocals, energetic, party, folklore",379,8,3.16,2EPgI5nyuD9wXGHUDiNP9j
827,Zeus,Zeus. Nie żyje.,22 November 2012,"Hip Hop, Chipmunk Soul",,male vocals,263,1,3.40,7gkgGlcRbpAUytziwNGLrl
828,The Saddest Landscape,After the Lights,14 February 2012,Screamo,,"anxious, longing, breakup, melodic, poetic, love, bittersweet, passionate",339,2,3.16,6rbMOuFT4S441xOdqELS2H
829,The Coup,Sorry to Bother You,30 October 2012,"West Coast Hip Hop, Political Hip Hop, Funk Rock","Rap Rock, Funk",,278,13,3.23,1QQc9drpO7bJ2fqt8w2JD1
830,Menahan Street Band,The Crossing,30 October 2012,Funk,"Soul Jazz, Lounge, Soul",,183,6,3.53,1MY3VMNUb73QNJhZB92uGB
831,qebrµs,Exophobia,20 March 2012,Flashcore,"Glitch, Post-Industrial, Brostep","instrumental, atmospheric, science fiction, futuristic, chaotic, avant-garde, complex, dense",192,1,3.56,
832,Slugabed,Time Team,7 May 2012,"Wonky, Dubstep, UK Bass","Purple Sound, Future Bass","surreal, instrumental, futuristic, mechanical",267,6,3.22,6nTmFQQfZtgW0TPaAslu38
833,Kid Koala,12 Bit Blues,18 September 2012,Turntablism,Blues,"rhythmic, sampling",250,5,3.34,1zEEFEr99WZwn4cRKhDRNA
834,Hidria Spacefolk,Astronautica,1 September 2012,"Space Rock, Psychedelic Rock","Progressive Rock, Jam Band, Electronic","space, complex, futuristic, progressive, instrumental",178,5,3.55,6EsQpDl8F9a4CkNxpoWed3
835,Porcelain Raft,Strange Weekend,24 January 2012,Dream Pop,"Chillwave, Shoegaze","atmospheric, dense, ethereal, bittersweet, psychedelic, male vocals",595,10,3.16,33JIuzkneu0ME8GvfHDsLK
836,Various Artists,Niewidzialna Nerka,2012,"Instrumental Hip Hop, Wonky","Turntablism, House, Acid Jazz, Experimental Hip Hop","playful, urban, instrumental, uplifting, rhythmic, quirky, eclectic, sampling",148,1,3.79,
837,Dr. Dog,Be the Void,7 February 2012,Indie Pop,Psychedelic Rock,"love, lonely, melodic, longing, bittersweet, mellow, male vocals, eclectic",534,10,3.16,3sHXDxFdGJYU1RB3J4YYXp
838,Sweet Valley,Eternal Champ,17 September 2012,"Instrumental Hip Hop, Plunderphonics","Chiptune, Glitch Hop, Dub, Vaportrap, Vaporwave","hypnotic, eclectic, playful, surreal, mellow, sampling, happy, psychedelic",343,2,3.15,1pIenhYmZdwdgLic6Gd5sx
839,The Cribs,In the Belly of the Brazen Bull,7 May 2012,Indie Rock,"Post-Punk Revival, Garage Rock Revival","anxious, male vocals",334,6,3.17,46xilfzmrKBonXrquXDoiG
840,Proclamation,Nether Tombs of Abaddon,1 February 2012,"War Metal, Black Metal",,,272,2,3.26,nuclearwarnowproductio
841,P.H.F.,Mall-O-Caust,18 December 2012,"Noise Pop, Lo-Fi / Slacker Rock, Pop Punk","Punk Rock, Noise Rock","noisy, anxious, playful, summer, energetic, manic, lo-fi, androgynous vocals",264,3,3.33,7Jp6ETltGvKyWuFYONDIqO
842,Michael Pisaro-Liu,Fields Have Ears (6),26 February 2012,"Field Recordings, Electroacoustic, Musique concrète",,,186,1,3.54,
843,The Night Flight Orchestra,Internal Affairs,19 June 2012,Hard Rock,,,182,5,3.58,0SqFLkhUPdnfOUIc9xGGjA
844,Kayo Dot,Gamma Knife,3 January 2012,"Avant-Garde Metal, Experimental Rock","Avant-Prog, Chamber Music, Avant-Garde Jazz, Atmospheric Black Metal, Brutal Prog","surreal, noisy, dark, avant-garde, aggressive, male vocals, mysterious, dissonant","1,107",27,3.13,3fSFHtOpbtBpulCdR7LIZR
845,Kindness,"World, You Need a Change of Mind",19 March 2012,"Nu-Disco, Alternative R&B","Synth Funk, Boogie, Smooth Soul, Deep House, Neo-Soul",male vocals,511,8,3.14,5dVgaWc2WdCC6i4EcA2Bgr
846,Psychonaut 4,Have a Nice Trip,11 August 2012,Depressive Black Metal,Post-Punk,"depressive, drugs, pessimistic, suicide, raw, male vocals, dark, sombre",265,,3.34,20IHQNLQJZNAf1ub5fDtQl
847,MediaFired,The Pathway Through Whatever,4 March 2012,Vaporwave,Ambient,"sampling, atmospheric, mysterious, surreal, nocturnal, hypnotic, repetitive, psychedelic",551,10,3.12,
848,Soulfly,Enslaved,13 March 2012,Groove Metal,"Thrash Metal, Death Metal","heavy, male vocals, energetic, aggressive",560,19,3.13,0mys0GHaexE1GkT5jR04X4
849,Stars,The North,4 September 2012,"Indie Pop, Synthpop",Dream Pop,,369,11,3.16,3EtHNNet9ps8iTW3LYuoVU
850,Mouse on Mars,Parastrophics,24 February 2012,"IDM, Wonky",Wonky,"energetic, surreal, happy, sampling",357,8,3.15,4T9v5FUXeNnUQg7CafjaKI
851,Ásgeir Trausti,Dýrð í dauðaþögn,11 September 2012,"Indie Folk, Singer-Songwriter, Folk Pop",Folktronica,"mellow, melancholic, atmospheric, bittersweet, ethereal, male vocals",201,2,3.48,4Egxt2rlCo4YONCrUAUF0W
852,Dino Sabatini,Shaman's Paths,2 October 2012,"Minimal Techno, Dub Techno","Ambient Techno, Tribal Ambient","mechanical, atmospheric, rhythmic, tribal",222,4,3.34,06swVWIz2mNEIKFnn3bydk
853,Stam1na,Nocebo,8 February 2012,Progressive Metal,Technical Thrash Metal,"technical, melodic, male vocals, energetic",252,3,3.31,5B6s2mFqlfmvMSpNkKy0OS
854,Syd Arthur,On an On,3 July 2012,"Canterbury Scene, Progressive Rock, Psychedelic Rock",Jazz-Rock,,182,8,3.53,6WNCxWJbm2hRK9OZcocrkM
855,State Faults,Desolate Peaks,2012,"Screamo, Post-Hardcore",Post-Rock,"anxious, passionate, male vocals",266,3,3.23,6qbWaFol3HFHSvKuUt95w3
856,Rainforest Spiritual Enslavement,Black Magic Cannot Cross Water,30 May 2012,Dark Ambient,Nature Recordings,"dark, atmospheric, natural, nature, aquatic",255,5,3.25,2W6vs3gZsGWXgScRYgCOgb
857,Robert Rich,Nest,26 September 2012,Ambient,Nature Recordings,"atmospheric, peaceful, calm, meditative, ethereal, soothing, nature, lush",205,1,3.46,7iGV5a1tJvcbuVlDKO1wBy
858,Kayhan Kalhor & Ali Bahrami Fard,I Will Not Stand Alone,January 2012,Persian Classical Music,Kurdish Folk Music,"melancholic, improvisation, acoustic, warm, pastoral, technical, meditative, nature",154,3,3.70,1oRvZVVJ1rjzPysCr3B2k7
859,James Ferraro,Sushi,7 November 2012,"Glitch Hop, UK Bass, Deconstructed Club","Wonky, Trap [EDM], Deconstructed Club, Bubblegum Bass","urban, rhythmic, playful, surreal, sampling, eclectic, cold, manic",936,5,3.13,7G3Cioq9JzOFFcKkbGNADT
860,Redd Kross,Researching the Blues,7 August 2012,"Power Pop, Garage Rock",,,201,10,3.41,6vOaJ92ijz7RCFHUXHM6fD
861,Billy Talent,Dead Silence,7 September 2012,"Alternative Rock, Pop Punk",Punk Rock,"male vocals, boastful, death, melodic, longing",721,7,3.11,3yuCvOuQzeRrUJ4IUZJU65
862,Monolake,Ghosts,27 February 2012,IDM,"Minimal Techno, Ambient Techno","rhythmic, dark, mechanical, ominous",521,7,3.14,2zH6OtJ4VNpvndOkeKsKLA
863,Curren$y,The Stoned Immaculate,5 June 2012,Southern Hip Hop,Jazz Rap,,542,9,3.14,6bmIK4DcRUAub2ppHMeLvq
864,Los Evangelistas,Homenaje a Enrique Morente,21 February 2012,"Indie Rock, Shoegaze, Post-Rock","Flamenco nuevo, Neo-Psychedelia","dark, mythology, poetic, male vocals, female vocals",195,9,3.46,5jq0hcEmbqejObGSItw81K
865,John Zorn,The Gnostic Preludes: Music of Splendor,28 February 2012,Chamber Jazz,Minimalism,,184,5,3.51,
866,Squarepusher,Ufabulum,14 May 2012,"Drill and Bass, IDM","Breakcore, Drumstep","futuristic, mechanical, cold, energetic, space, atmospheric, complex, mysterious","1,062",11,3.13,7ajrfqR7FCY4KuzZsVAFSH
867,Gentleman Jesse and His Men,Leaving Atlanta,20 March 2012,"Power Pop, Garage Rock",,,181,9,3.49,
868,All Time Low,Don't Panic,9 October 2012,Pop Punk,"Pop Rock, Alternative Rock","male vocals, playful, summer, love, bittersweet, energetic, humorous, melodic",539,5,3.10,6XtslPQPEiaruB4ND90TCb
869,John Cale,Shifty Adventures in Nookie Wood,1 October 2012,"Art Pop, Art Rock",Synthpop,"concept album, male vocals",311,13,3.15,
870,Paradox,Tales of the Weird,14 December 2012,"Power Metal, Thrash Metal",Progressive Metal,"male vocals, energetic, dark, fantasy, technical, heavy, epic, aggressive",182,3,3.53,4z2icmvM1ai8nOVZC8GmnT
871,88Kasyo Junrei 八十八ヶ所巡礼,○△□,8 August 2012,"Post-Hardcore, Math Rock, Art Punk","Noise Rock, Psychedelic Rock, Progressive Rock, Space Rock","energetic, quirky, uncommon time signatures, psychedelic, technical, playful, progressive, eclectic",173,3,3.65,
872,Walk the Moon,Walk the Moon,15 June 2012,Pop Rock,"Indie Pop, Synthpop, New Wave","energetic, love, happy, male vocals, warm, summer, optimistic, uplifting",502,6,3.12,1QhonXpNQq8wrGEKX0ofbk
