position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
110,Major Parkinson,Blackbox,27 October 2017,Progressive Rock,"Experimental Rock, Art Rock, Gothic Rock, Futurepop","eclectic, progressive, dark, male vocals, female vocals, poetic, complex, suspenseful",271,6,3.59,7BLBcwl7alc0CUMCHoLeAW
111,Blanck Mass,World Eater,3 March 2017,"Electro-Industrial, Post-Industrial","IDM, UK Bass, Power Noise, Deconstructed Club","sampling, energetic, rhythmic, dense, aggressive, noisy, mechanical, hypnotic","5,130",38,3.55,6WElx5zuqd2CYiyea4oEc8
112,Vril,Anima Mundi,3 February 2017,"Dub Techno, Ambient Techno","Ambient Dub, Space Ambient","rhythmic, nocturnal, mellow, atmospheric, melancholic, repetitive, dark, hypnotic",991,5,3.57,0NlcjOxjeSaeFoiCUk1pM5
113,Milo,Who Told You to Think??!!?!?!?!,11 August 2017,"Abstract Hip Hop, Conscious Hip Hop, Experimental Hip Hop","Jazz Rap, Glitch Hop, Cloud Rap","poetic, abstract, introspective, cryptic, conscious, philosophical, complex, male vocals","4,113",23,3.55,4Gp0hjbEreTxanivZ5N62V
114,James Holden & The Animal Spirits,The Animal Spirits,3 November 2017,Progressive Electronic,"Krautrock, Spiritual Jazz, Post-Rock, Neo-Psychedelia","psychedelic, lush, instrumental, warm, progressive, complex, dense, atmospheric","1,222",16,3.57,1OiBJ2dEBhgza6geCcYslZ
115,death's dynamic shroud,Heavy Black Heart,15 August 2017,"Vaporwave, Glitch Pop","Wonky, Glitch Hop, Glitch, Plunderphonics","surreal, futuristic, sampling, nocturnal, psychedelic, atmospheric, anxious, progressive","1,759",14,3.56,02k9gfWpEguKZMjkKUAz0V
116,Quelle Chris,"Being You Is Great, I Wish I Could Be You More Often",10 February 2017,Abstract Hip Hop,"Jazz Rap, Experimental Hip Hop, Conscious Hip Hop","mellow, psychedelic, deadpan, introspective, abstract, sampling, humorous, quirky","2,032",12,3.56,1RcFnz8idz2A9fm3ZlOYUZ
117,Unleash the Archers,Apex,2 June 2017,Power Metal,"Heavy Metal, Melodic Death Metal","female vocals, concept album, melodic, anthemic, fantasy, rhythmic",532,11,3.57,5JybNeeVC1mXYcJtiLGOhq
118,Gang of Youths,Go Farther in Lightness,18 August 2017,Indie Rock,"Chamber Pop, Post-Punk Revival, Heartland Rock","uplifting, poetic, passionate, introspective, male vocals, love, bittersweet, optimistic",947,11,3.56,0leVOEw8L2TnAfLGwkFnab
119,Oh Sees,Orc,25 August 2017,"Psychedelic Rock, Garage Rock","Heavy Psych, Krautrock","psychedelic, rhythmic, male vocals, hypnotic, energetic, noisy, fantasy, playful","3,378",21,3.55,6UqkJtjad0HIClK1ndqCsd
120,Aosoth,V: The Inside Scriptures,17 November 2017,Black Metal,,"occult, dissonant, dark, ominous, heavy, male vocals, aggressive, satanic",611,7,3.57,7rpnMTBM8AvluArsRdtCOb
121,Colter Wall,Colter Wall,12 May 2017,"Americana, Contemporary Folk, Country","Outlaw Country, Singer-Songwriter","male vocals, soft, melodic, pastoral, alcohol, lonely, mellow, melancholic",502,5,3.58,63o3vkvtW2Cn8QMiuBN1vN
122,The Caretaker,Everywhere at the End of Time: Stage 2,6 April 2017,"Turntable Music, Ambient",British Dance Band,"melancholic, depressive, sombre, lonely, longing, instrumental, atmospheric, sampling","3,320",21,3.54,
123,(Sandy) Alex G,Rocket,19 May 2017,"Indie Folk, Singer-Songwriter","Alt-Country, Lo-Fi / Slacker Rock, Americana, Indie Rock, Psychedelic Folk","eclectic, bittersweet, male vocals, longing, lush, melancholic, lonely, poetic","4,309",37,3.54,5Pq92omNLyQgGGrj2u4pur
124,Malokarpatan,Nordkarpatenland,31 October 2017,"Heavy Metal, Black Metal, Black 'n' Roll",Speed Metal,"folklore, rhythmic, male vocals, heavy, aggressive, pastoral, melodic, dark",664,6,3.57,3O3wYYYu2XAjSD3b4JLciA
125,Threshold,Legends of the Shires,8 September 2017,Progressive Metal,Progressive Rock,"male vocals, melodic, complex, concept album",435,13,3.56,00ne0iFQv1qFKcP6Th1EkD
126,Sampha,Process,3 February 2017,Alternative R&B,"Neo-Soul, Future Garage, Art Pop, UK Bass, Singer-Songwriter","male vocals, melodic, atmospheric, passionate, introspective, melancholic, rhythmic, soft","6,138",37,3.53,2gUSWVHCOerKhJHZRwhVtN
127,Frail Hands,Frail Hands,31 August 2017,"Emoviolence, Screamo",,"chaotic, aggressive, female vocals, passionate, melodic, raw, lo-fi, anxious",814,4,3.57,6rgcSUbUBCjZjPhVQptXtc
128,Ariel Pink,Dedicated to Bobby Jameson,15 September 2017,"Hypnagogic Pop, Psychedelic Pop","New Wave, Dream Pop","lo-fi, playful, psychedelic, male vocals, quirky, melodic, bittersweet, lonely","5,143",32,3.53,20QC9JeWIAgKxPdTqI0A0U
129,Mammal Hands,Shadow Work,3 November 2017,Jazz,"Post-Minimalism, ECM Style Jazz","peaceful, instrumental, improvisation, acoustic",301,4,3.58,0D6EnTkqcbwzV5RWhxu4Rg
130,Peach Pit,Being So Normal,15 September 2017,Indie Pop,"Indie Rock, Bedroom Pop, Indie Surf, Garage Rock","energetic, mellow, rhythmic, uplifting, summer, introspective, male vocals, love","1,192",12,3.55,6xduu32sm4aidoLhaxYkUA
131,Movements,Feel Something,20 October 2017,"Emo, Post-Hardcore",Alternative Rock,"depressive, melancholic, longing, serious, anxious, love, bittersweet, passionate",604,7,3.56,4baVGjGtGhgpb0oEqjSkLi
132,DJ Seinfeld,Time Spent Away From U,3 November 2017,Outsider House,"Ambient House, Acid House, UK Garage","lo-fi, longing, rhythmic, breakup, hypnotic, repetitive, atmospheric, nocturnal","2,025",19,3.54,4HhdC1y4XOl56QnyEWhjDF
133,Lunatic Soul,Fractured,6 October 2017,Art Rock,"Progressive Rock, Electronic, Trip Hop","male vocals, atmospheric, rhythmic, introspective, melancholic, mellow, passionate, melodic",458,9,3.56,5uWUp2VPqbvDlGM7AaYSWr
134,Pagan Altar,The Room of Shadows,24 August 2017,"Heavy Metal, Traditional Doom Metal",Hard Rock,"male vocals, heavy, melodic",534,12,3.55,69ibOeJZNZqABXQLv0w3Cm
135,Hellripper,Coagulating Darkness,14 April 2017,"Speed Metal, Black Metal",,"infernal, dark, occult, aggressive, satanic, male vocals, heavy, energetic",516,3,3.56,28ozrqxgul4uNT4p89NfJ4
136,Bent Knee,Land Animal,23 June 2017,"Art Rock, Progressive Rock","Art Pop, Alternative Rock, Math Rock","female vocals, playful, passionate, progressive, melodic, abstract, complex, energetic",561,4,3.55,7K5KSdrusSD2O70NyAFhJk
137,The National,Sleep Well Beast,8 September 2017,"Indie Rock, Art Rock","Chamber Pop, Indietronica, Post-Punk Revival","melancholic, male vocals, nocturnal, introspective, atmospheric, sombre, cryptic, breakup","6,232",64,3.51,6zG9PHw8dlMLIyRE9TEGGk
138,Curtis Harding,Face Your Fear,27 October 2017,Soul,Psychedelic Soul,"introspective, male vocals, melodic",484,5,3.56,3Can2qB9S1pOcElpkfExB1
139,La Torture des ténèbres,IV: Memoirs of a Machine Girl,31 October 2017,"Black Ambient, Black Noise, Noise","Drone, Atmospheric Black Metal, Death Industrial, Field Recordings","noisy, atmospheric, dense, nihilistic, death, female vocals, pessimistic, heavy",418,7,3.54,3q0Z3BiXwn6hXcvBqh2VLq
140,Planning for Burial,Below the House,10 March 2017,"Shoegaze, Post-Metal","Slowcore, Drone Metal, Ambient","atmospheric, lethargic, depressive, winter, melancholic, cold, male vocals, longing","3,097",16,3.53,31lWxuVOP2hrbyqetVueTW
141,Julia Holter,In the Same Room,31 March 2017,"Chamber Pop, Art Pop",Progressive Pop,"female vocals, warm, longing, atmospheric, lush, melodic, poetic, introspective",913,12,3.55,4RYEVzXuty2Yqf7sRCWC6x
142,niLL,Regina,24 July 2017,"Trap, Abstract Hip Hop","Cloud Rap, Vaportrap, Conscious Hip Hop, Alternative R&B, Experimental Hip Hop","male vocals, sampling, introspective, urban, bittersweet, eclectic",474,1,3.54,04zQ2qk2AsRPZppeI6TvWl
143,Andrea Laszlo De Simone,Uomo donna,9 June 2017,"Progressive Pop, Singer-Songwriter","Baroque Pop, Canzone d'autore, Psychedelic Pop, Field Recordings, Art Pop","soft, mellow, longing, abstract, psychedelic, atmospheric, love, bittersweet",269,6,3.62,7FqRXmNgIf6OeuafZxOh8R
144,Leprous,Malina,25 August 2017,Progressive Rock,Progressive Metal,"uncommon time signatures, melodic, male vocals, rhythmic, introspective, progressive, passionate, abstract","1,729",30,3.53,0DvboP39IwpnJU9QrKIpDW
145,Ostraca,Last,24 May 2017,"Emoviolence, Screamo","Post-Metal, Ambient","existential, anxious, passionate, atmospheric, pessimistic, male vocals, depressive, chaotic",959,6,3.54,5zKvk1Ux8obhRkyUrDm2jh
146,Orden Ogan,Gunmen,7 July 2017,Power Metal,Symphonic Metal,"melodic, male vocals, anthemic, death, epic, energetic, history, concept album",291,5,3.56,4yyNmVBMtdAcCTo51u4hvz
147,Susanne Sundfør,Music for People in Trouble,8 September 2017,"Art Pop, Singer-Songwriter","Chamber Folk, Contemporary Folk, Ambient Pop, Progressive Pop","existential, female vocals, acoustic, introspective, poetic, soft, calm, lonely","1,992",28,3.53,2ZAJbXL1xXF5JpmmjikGHa
148,Ne Obliviscaris,Urn,27 October 2017,Progressive Metal,"Melodic Death Metal, Melodic Black Metal","progressive, complex, male vocals, philosophical, technical, sombre, melodic, dark","1,146",19,3.53,32jRtHOvTfiPItM40XIEae
149,Nokturnal Mortum,Істина,8 May 2017,"Folk Metal, Pagan Black Metal","Progressive Metal, Ukrainian Folk Music","male vocals, atmospheric, forest, pagan, dense, triumphant, nature, epic",886,15,3.53,
150,Enslaved,E,13 October 2017,Progressive Metal,Black Metal,"male vocals, complex, progressive, mythology, philosophical, history, melodic, heavy","1,294",25,3.53,384vCqFNNWXumypoRHeKDN
151,Blood Command,Cult Drugs,27 April 2017,"Post-Hardcore, Alternative Rock","Pop Punk, Dance-Punk","manic, female vocals, energetic, aggressive, noisy, drugs, passionate, melodic",260,3,3.62,4rdRnJomPm6cCFYr4E0WUQ
152,Artificial Brain,Infrared Horizon,21 April 2017,"Technical Death Metal, Dissonant Death Metal","Brutal Death Metal, Black Metal","dense, science fiction, aggressive, heavy, complex, technical, dark, concept album","1,402",11,3.52,7xa1VHVZxAkleCjVqBwkVV
153,Yung Lean,Stranger,10 November 2017,"Cloud Rap, Alternative R&B","Trap, Art Pop, Ambient Pop, Emo Rap","winter, male vocals, atmospheric, introspective, melancholic, cold, mellow, drugs","5,499",28,3.50,6pbfofGywFkDyt1HoKYnRd
154,LCD Soundsystem,American Dream,1 September 2017,"Dance-Punk, New Wave","Synthpop, Alternative Dance, Post-Punk Revival","rhythmic, male vocals, introspective, anxious, repetitive, bittersweet, eclectic, conscious","8,435",80,3.48,4AF1M7bGCFL3LHCtXUUXw5
155,Foxtails,III,2 March 2017,"Midwest Emo, Screamo",Math Rock,"androgynous vocals, chaotic, manic, aggressive, uncommon time signatures, passionate, cold, angry","1,477",4,3.53,2T6mYeStz4WSMSJZSCWfSi
156,Incendiary,Thousand Mile Stare,5 May 2017,"Metalcore, New York Hardcore",,"political, aggressive, male vocals, serious, heavy, energetic, angry, rhythmic",552,3,3.55,1IbORElaERNlT5OVoPOldQ
157,Linn da Quebrada,Pajubá,5 October 2017,"Funk carioca, Conscious Hip Hop","Ballroom, Experimental Hip Hop, Deconstructed Club, Glitch Pop, Art Pop","LGBT, vulgar, sexual, protest, rebellious, sarcastic, conscious, hedonistic",685,5,3.51,4DFEnokszxr009HcIVKlo7
158,Venenum,Trance of Death,17 March 2017,"Death Metal, Progressive Metal",Black Metal,"dark, surreal, psychedelic, death, progressive, occult, atmospheric, aggressive",607,13,3.53,5pf2CnU9yaIeMg1fVfVDEN
159,Gigan,Undulating Waves of Rainbiotic Iridescence,15 September 2017,"Technical Death Metal, Dissonant Death Metal","Progressive Metal, Avant-Garde Metal","technical, science fiction, psychedelic, uncommon time signatures, abstract, space, dissonant, surreal",320,5,3.54,7nlck5qvCmRBkySBl5zwVp
160,Lör,In Forgotten Sleep,11 August 2017,"Progressive Metal, Folk Metal",Power Metal,"melodic, male vocals, eclectic, uplifting, epic, progressive, warm, pastoral",272,5,3.58,6aMqUpmR51PUUVJwS6tjUV
161,Æther Realm,Tarot,7 June 2017,Melodic Death Metal,"Progressive Metal, Symphonic Metal, Folk Metal","melodic, male vocals, heavy, progressive, occult, folklore",463,8,3.52,5D7pDFHMfyzgdVga2j2gV8
162,Vijay Iyer Sextet,Far From Over,25 August 2017,Post-Bop,"Jazz Fusion, ECM Style Jazz, Avant-Garde Jazz","urban, improvisation, instrumental",406,5,3.54,4nvjbwjUPTU4uUpGWWIrvw
163,Immolation,Atonement,24 February 2017,Death Metal,Dissonant Death Metal,"male vocals, rhythmic, aggressive, death, infernal, anti-religious, heavy, dense","1,440",18,3.52,54JXiKxrvCoSGi84Xo6qDZ
164,Ulver,The Assassination of Julius Caesar,7 April 2017,Synthpop,"Synthwave, Art Pop","poetic, history, atmospheric, romantic, melancholic, male vocals, melodic, rhythmic","4,700",53,3.49,4LbiXx0kZZW0Hruv2bXsPU
165,Archspire,Relentless Mutation,22 September 2017,Technical Death Metal,"Brutal Death Metal, Neoclassical Metal","technical, aggressive, heavy, science fiction, complex, male vocals, misanthropic, chaotic","1,649",25,3.48,3Oi3lWclhSMkDXEtIVPVJi
166,Brutus,Burst,3 February 2017,Post-Hardcore,"Post-Metal, Math Rock","female vocals, passionate, noisy, energetic, heavy, atmospheric, melodic, aggressive",514,5,3.52,68xOWoPQStCXdG7dk4Ubnb
167,Les Filles de Illighadad,Eghass Malan,28 October 2017,Tishoumaren,,"hypnotic, female vocals, repetitive, warm, passionate, desert, rhythmic, peaceful",300,4,3.54,2I4WOuSnQzkxC4tbKpg7B1
168,tricot,3,17 May 2017,"Math Rock, J-Rock",Progressive Pop,"energetic, uncommon time signatures, female vocals, passionate, melodic, playful, uplifting, quirky","1,907",10,3.51,5JG4sgalcvGmNXa32EMlci
169,Nova Collective,The Further Side,10 March 2017,Progressive Metal,"Jazz-Rock, Progressive Rock, Jazz Fusion","uncommon time signatures, progressive, playful, instrumental, complex, uplifting, technical, melodic",334,5,3.53,2opFAZPTe5dgHgNnDO2Ak4
170,Max Richter,Three Worlds: Music From Woolf Works,27 January 2017,Modern Classical,"Spoken Word, Ambient, Minimalism","atmospheric, sombre, melancholic, chamber music, instrumental, concept album, sentimental, funereal","1,194",13,3.51,4fo551Vy3KXbbRxRlVTD9D
171,Letrux,Letrux em noite de climão,10 July 2017,"Synthpop, Art Pop, Alternative Rock","New Wave, Indie Rock, Sophisti-Pop","female vocals, sexual, rhythmic, LGBT, urban, breakup, playful, nocturnal",419,1,3.51,7fjCl4UUhvatyhujWTaebT
172,Sadness,Leave,21 March 2017,"Blackgaze, Post-Metal","Depressive Black Metal, Ambient, Post-Rock","passionate, nocturnal, melancholic, ethereal, depressive, urban, sad, melodic",617,4,3.52,1URtY8a2RjC9UWPjqmfbjN
173,Counterparts,You're Not You Anymore,22 September 2017,"Metalcore, Melodic Hardcore",,"anthemic, melodic, passionate, male vocals",554,5,3.52,4mLe3VjCtRgttyAd2vMOQo
174,Algiers,The Underside of Power,23 June 2017,"Post-Punk, Post-Industrial","Gospel, Soul, Noise Rock, Punk Blues","protest, angry, rebellious, political, passionate, male vocals, anxious, noisy","3,706",30,3.49,76prhNJNWdBGlYU19VXUrT
175,Arcane Roots,Melancholia Hymns,15 September 2017,Alternative Rock,"Post-Hardcore, Progressive Rock, Electronic, Art Rock","male vocals, atmospheric, melodic, energetic, progressive, passionate",298,6,3.53,0H78GRqI872n6wv2BMgAHR
176,Colin Stetson,All This I Do for Glory,28 April 2017,"Totalism, Post-Minimalism",Avant-Garde Jazz,"repetitive, minimalistic, instrumental, avant-garde, atmospheric, mysterious, technical, dissonant","1,817",18,3.51,5IQhNr6Vn3cq03bPty6Cpe
177,Bibio,Phantom Brickworks,3 November 2017,Ambient,"Drone, Tape Music, Minimalism, Impressionism","calm, meditative, instrumental, hypnotic, melancholic, ethereal, atmospheric, soothing",919,6,3.51,3S4zFHeNv6oNLN8H9HXy2w
178,Drab Majesty,The Demonstration,20 January 2017,"Darkwave, Gothic Rock","Ethereal Wave, Synthpop","ethereal, male vocals, concept album, cold, death, bittersweet, lonely, atmospheric","1,510",16,3.50,0FiYugoYnbpVfMw6Ade35J
179,Krallice,Go Be Forgotten,21 November 2017,Black Metal,"Atmospheric Black Metal, Avant-Garde Metal, Progressive Metal, Dark Ambient","dense, raw, complex, manic, technical, chaotic, uncommon time signatures, dark",668,6,3.51,0WIrigf44VZRcTkzS872iF
180,Conan Osíris,Adoro bolos,30 December 2017,"Art Pop, Electronic","Arabic Pop, Kuduro, Funk carioca, Deconstructed Club, Trap [EDM]","playful, eclectic, rhythmic, warm, longing, nature, passionate, male vocals",365,2,3.50,3a4JKmTo2VzXrRK7Bc4dDp
181,Her's,Songs of Her's,12 May 2017,"Bedroom Pop, Indie Pop","Dream Pop, Post-Punk, Jangle Pop, Hypnagogic Pop","male vocals, mellow, energetic, romantic, love, passionate, melancholic, warm",850,7,3.51,03gwRG5IvkStFnjPmgjElw
182,Undergang,Misantropologi,23 June 2017,Death Metal,,"heavy, male vocals, aggressive, ominous, violence, disturbing, dense, rhythmic",612,9,3.51,1YSVa36oHYYegNYz5b6fWr
183,Ayreon,The Source,28 April 2017,"Progressive Metal, Rock Opera","Progressive Rock, Folk Rock, Power Metal","rock opera, science fiction, female vocals, concept album, male vocals, epic, energetic, melodic",926,21,3.48,5fFPBn5jwIJOUPpRykOznH
184,Primitive Man,Caustic,6 October 2017,"Sludge Metal, Doom Metal","Noise, Death Doom Metal, Black Metal","heavy, hateful, misanthropic, angry, aggressive, dense, noisy, violence","1,540",16,3.49,7jgBTDv98zf3RuEOtHOcit
185,"Slaughter Beach, Dog",Birdie,27 October 2017,Indie Rock,"Folk Rock, Alt-Country, Indie Pop, Emo","bittersweet, sentimental, warm, love, male vocals, autumn, soft",616,,3.51,7JxZUAZ7JcrEmXnxE5AUh6
186,EABS,Repetitions (Letters to Krzysztof Komeda),17 May 2017,Jazz Fusion,"Nu Jazz, Jazz Rap","playful, male vocals, improvisation, atmospheric, rhythmic",383,6,3.52,2BTPeu0K54g1kP4goulI3G
187,Mac DeMarco,This Old Dog,5 May 2017,"Singer-Songwriter, Indie Pop, Folk Pop","Psychedelic Pop, Soft Rock, Bedroom Pop","mellow, bittersweet, introspective, sentimental, warm, male vocals, soft, love","8,892",58,3.46,6XzoFb3hP14jVQeCMRdVJR
188,Remo Drive,Greatest Hits,16 March 2017,"Emo-Pop, Indie Rock","Pop Punk, Power Pop, Midwest Emo","melodic, energetic, sarcastic, male vocals, summer, passionate, breakup, raw","3,267",27,3.48,7fYIVBhlC5gKvOSDFsUxxT
189,Cytotoxin,Gammageddon,21 July 2017,"Technical Death Metal, Brutal Death Metal",,"technical, death, apocalyptic, male vocals, heavy, vulgar, energetic",314,2,3.50,7GSa9yvaX7So8CGxvrtUAq
190,Corbin,Mourn,5 September 2017,Alternative R&B,"Minimal Wave, Ambient Pop, Darkwave, Art Pop, Coldwave","melancholic, lonely, passionate, angry, depressive, raw, male vocals, cold","2,141",11,3.48,7HQqccrUGX304AXOV2S7hY
191,Endon,Through the Mirror,8 March 2017,Avant-Garde Metal,"Powerviolence, Black Metal, Japanese Hardcore, Mathcore, Noise Rock","noisy, manic, chaotic, dissonant, aggressive, avant-garde, male vocals, anxious","1,008",4,3.49,40XZPhXoZl4zMqvcw0pf0j
192,Suffering Hour,In Passing Ascension,26 May 2017,Death Metal,"Black Metal, Technical Death Metal, Dissonant Death Metal","male vocals, technical, dissonant, ominous, heavy, dark, aggressive, occult",718,8,3.50,5D1cnco6U8BHsXDYjhLRYE
193,Big Big Train,Grimspound,28 April 2017,Progressive Rock,"Progressive Folk, Symphonic Prog","male vocals, progressive",334,1,3.51,3YBGYpPgEcC8Tszi9ufIYS
194,Auðn,Farvegir fyrndar,10 November 2017,Atmospheric Black Metal,,"atmospheric, passionate, dark, melancholic, male vocals, sombre, depressive, heavy",314,5,3.52,5bX26GppvtQnMfrDt2Dp6C
195,Japanese Breakfast,Soft Sounds From Another Planet,14 July 2017,"Dream Pop, Indie Rock","Indie Pop, Neo-Psychedelia, Ambient Pop, Art Pop","female vocals, lush, bittersweet, warm, soothing, romantic, melodic, mellow","5,270",34,3.47,6AOaqWipm2Zk0oBp0uUey2
196,Carbon Based Lifeforms,Derelicts,6 October 2017,Psybient,"Ambient, Downtempo, Drone","atmospheric, ethereal, calm, space, peaceful, psychedelic, meditative",596,6,3.49,6i4ucRyGiCdJ1aQacEkjR2
197,Exquirla,Para quienes aún viven,17 February 2017,Post-Rock,"Flamenco nuevo, Progressive Rock, Post-Metal","atmospheric, progressive, male vocals, passionate, melancholic, melodic, political, epic","1,160",21,3.49,5K2allNSVTSumrWauBd8fB
