position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
462,Phosphorescent,Muchacho,19 March 2013,Americana,"Psychedelic Folk, Chamber Pop","melancholic, male vocals, melodic, longing, love, atmospheric, psychedelic, nocturnal","1,451",28,3.35,1lCaYGVwy25AGVzuNUU1rD
463,R.A. the Rugged Man,Legends Never Die,30 April 2013,"East Coast Hip Hop, Hardcore Hip Hop","Boom Bap, Comedy Rap","urban, humorous, rebellious, satirical, male vocals, violence, conscious, sampling",716,17,3.35,6WpTeB3ckAE0Z5SRRiN2NU
464,A Picture of Her,C,15 May 2013,"Math Rock, Post-Rock",Midwest Emo,aquatic,428,2,3.38,4rQJ0xVXD7OKZmV5hXL4tW
465,Lantern,Below,28 May 2013,Death Metal,Black Metal,"cryptic, infernal, anti-religious, dark, death, occult, atmospheric, male vocals",286,2,3.39,1xjMFhLK0qWHKSCmsUEDkg
466,Immolation,Kingdom of Conspiracy,14 May 2013,Death Metal,,"male vocals, heavy, aggressive, concept album, energetic, political, infernal, rhythmic","1,092",24,3.35,5dIh0zFb1LV5xVmwvJrOHu
467,Julia Brown,To Be Close to You,22 February 2013,"Bedroom Pop, Lo-Fi / Slacker Rock, Indie Pop","Twee Pop, Lo-Fi / Slacker Rock","lo-fi, romantic, melodic, male vocals, bittersweet, female vocals, soft, longing",821,6,3.35,1CdBf2SkBuWMUeqIA1yeFl
468,Týr,Valkyrja,17 September 2013,Power Metal,Folk Metal,"male vocals, energetic, melodic, folklore, anthemic, epic",503,8,3.35,651Ol2qId4W1G0BUlJhwZU
469,Sacriphyx,The Western Front,15 February 2013,Death Metal,"Heavy Metal, Melodic Death Metal, Black Metal, Death Doom Metal","melodic, war, triumphant, energetic, melancholic, depressive, violence, warm",263,5,3.50,nuclearwarnowproductio
470,Keiichiro Shibuya + Hatsune Miku,The End,27 November 2013,"Opera, Glitch Pop, Glitch","Modern Classical, Electropop, Noise","surreal, avant-garde, futuristic, death, atmospheric, depressive, dense, mechanical",241,,3.63,4g9LppWLvmEYIOutQfNuuK
471,Rorcal,Vilagvege,28 February 2013,"Atmospheric Sludge Metal, Atmospheric Black Metal",,,394,7,3.36,0UaEx9Ow84KGckrXHT4GH3
472,So Hideous,Last Poem/First Light,22 October 2013,"Screamo, Post-Metal","Blackgaze, Post-Rock, Chamber Music","epic, melancholic, energetic, dark, atmospheric, passionate, male vocals, poetic",310,3,3.37,5LL3ZyzSvLfXr7UIlwTKd6
473,Mammane Sani et son orgue,La musique électronique du Niger,5 April 2013,Minimal Synth,West African Music,"minimalistic, lo-fi, melodic, instrumental, lethargic, calm, hypnotic",564,13,3.36,66tcTVhGk9Ju4kzpfXt9fT
474,OMD,English Electric,8 April 2013,Synthpop,,"energetic, futuristic, atmospheric, science fiction, melancholic",399,22,3.36,72xlD1XH2uhvzUI1fantaL
475,Planning for Burial,Quietly,19 March 2013,"Slowcore, Shoegaze, Post-Rock",Drone,"atmospheric, sad, sparse, male vocals, cold, depressive, sombre, longing",376,1,3.37,3jsJAQNW0WfhdRPoHhwtfu
476,Lee Ranaldo and The Dust,Last Night on Earth,8 October 2013,Alternative Rock,Psychedelic Rock,,253,8,3.42,
477,Paul McCartney,New,14 October 2013,"Pop Rock, Singer-Songwriter",Art Pop,"melodic, male vocals, warm, uplifting, passionate","1,705",31,3.34,1zd1DOaqrJq6tgdo74kAIj
478,London Grammar,If You Wait,9 September 2013,"Art Pop, Alt-Pop, Indie Pop","Dream Pop, Trip Hop, Chamber Pop","melancholic, female vocals, nocturnal, ethereal, cold, minimalistic, atmospheric, sparse","1,493",20,3.34,0Jxn7c5MQwqvkahOp4YiB5
479,Cakes da Killa,The Eulogy,29 January 2013,"East Coast Hip Hop, Hardcore Hip Hop","Juke, Hip House, Ballroom","LGBT, sexual, boastful, energetic, humorous, anthemic, quirky, misanthropic",532,6,3.35,
480,Radiator Hospital,Something Wild,24 June 2013,"Indie Rock, Indie Pop","Pop Punk, Power Pop, Twee Pop, Lo-Fi / Slacker Rock","warm, anxious, energetic, breakup, love, bittersweet, raw, eclectic",446,4,3.35,6m0qHTxZeYPs4kY18aUhAW
481,Volcano Choir,Repave,3 September 2013,Indie Folk,"Post-Rock, Art Rock",male vocals,"1,250",19,3.34,589MwkeuVyR5wMAMP07ARA
482,Föllakzoid,II,22 January 2013,"Space Rock, Krautrock, Psychedelic Rock",Post-Rock,,952,13,3.35,4oopTeOoJJNiUkc6AVjmAA
483,Ihsahn,Das Seelenbrechen,21 October 2013,"Progressive Metal, Avant-Garde Metal","Experimental, Black Metal","improvisation, ominous, philosophical, introspective, dark, atmospheric, complex, male vocals",756,12,3.34,1GjXqH0XzAz70J6wwMRGZS
484,SHXCXCHCXSH,STRGTHS,15 July 2013,"Industrial Techno, Minimal Techno",Minimal Techno,"dark, repetitive, hypnotic, mechanical, instrumental",510,1,3.36,74a7SVdLE2HFAWShOuGPEU
485,Wolfheart,Winterborn,11 October 2013,Melodic Death Metal,Melodic Black Metal,"heavy, nature, melodic, melancholic, male vocals, cold, aggressive, winter",255,4,3.46,7tr5vCysDOlCxbisE3rmoz
486,Justin Timberlake,The 20/20 Experience,19 March 2013,"Contemporary R&B, Pop, Art Pop","Neo-Soul, Progressive Pop, Electropop","romantic, male vocals, sexual, love, lush, melodic, passionate, longing","4,620",111,3.31,0O82niJ0NpcptYRxogeEZu
487,DJ Koze,Amygdala,22 March 2013,Deep House,"Microhouse, Tech House, Ambient House","psychedelic, minimalistic, uplifting, happy, instrumental, rhythmic, atmospheric, sampling","1,447",22,3.34,4W6mTFGMa5Zc4lWp7sOifv
488,Steve Mason,Monkey Minds in the Devil's Time,18 March 2013,"Singer-Songwriter, Indie Rock","Indie Folk, Art Rock",,278,10,3.37,
489,Thy Light,No Morrow Shall Dawn,20 July 2013,Depressive Black Metal,Post-Metal,"depressive, lonely, suicide, male vocals",327,4,3.36,4e4d91ZnMck8pqHRMaPDcs
490,Voivod,Target Earth,21 January 2013,Progressive Metal,Thrash Metal,"science fiction, complex, progressive, male vocals, energetic, mechanical, uncommon time signatures, apocalyptic","1,063",25,3.34,7thqd26yjPouEs8CHwD8Js
491,Gucci Mane,Trap House 3,26 May 2013,"Trap, Southern Hip Hop, Gangsta Rap","Pop Rap, Dirty South","crime, lethargic, drugs, boastful, sexual, cold, sampling, dark",949,12,3.33,1DHxtmSKLQPQpHRKrLAiu0
492,Keaton Henson,Birthdays,25 February 2013,"Singer-Songwriter, Indie Folk","Slowcore, Chamber Folk","sombre, longing, introspective, male vocals, sad, passionate, depressive, soft",724,9,3.33,6cxw9KZRQtRaToH7cxytVX
493,Natalia Kills,Trouble,3 September 2013,"Electropop, Pop Rock","Electroclash, Dance-Pop, Noise Pop, Synthpop, Art Pop","pessimistic, bittersweet, rebellious, romantic, nocturnal, hedonistic, vulgar, alcohol",402,2,3.35,1XdmaPUzFqEPwowQ0UPiRp
494,The Uncluded,Hokey Fright,28 March 2013,"Anti-Folk, Abstract Hip Hop, Experimental Hip Hop",Twee Pop,"acoustic, female vocals, playful, death, male vocals, warm, humorous, quirky",843,17,3.33,3oou8ckr71HBzuAom70vHj
495,Stromae,Racine carrée,19 August 2013,"Electropop, Dance-Pop","Electro House, Nouvelle chanson française, Hip House, Coladeira","love, rhythmic, repetitive, urban, male vocals, summer, party, uplifting","1,484",8,3.32,4WW3ME0M2dUoAK5hmbXsN7
496,Killswitch Engage,Disarm the Descent,2 April 2013,Melodic Metalcore,,"melodic, uplifting, conscious, energetic, passionate, male vocals",965,24,3.32,6IbymRK2KoxA5THMkqN6qA
497,Girls Names,The New Life,18 February 2013,"Post-Punk, Jangle Pop",Dream Pop,,501,6,3.36,3asMPjRUQQsyHEldlcBBW0
498,Modern Life Is War,Fever Hunting,9 September 2013,"Melodic Hardcore, Hardcore Punk",,,363,4,3.35,0ongZyanhSd5wuBN294ue3
499,Mendelson,Mendelson,6 May 2013,"Experimental Rock, Spoken Word","Post-Rock, Dark Ambient, Electronic","dark, atmospheric, sombre, serious, hypnotic, deadpan, mellow, anxious",211,3,3.66,2FJsdtNez3k9gNILtBLJj4
500,Deerhunter,Monomania,7 May 2013,"Indie Rock, Noise Pop","Garage Rock, Neo-Psychedelia, Lo-Fi / Slacker Rock","lo-fi, raw, male vocals, energetic, noisy, nocturnal, lonely, bittersweet","4,197",58,3.32,68gYjtaIWlvCscoxuCqAiZ
501,My Chemical Romance,Conventional Weapons,5 February 2013,"Pop Punk, Alternative Rock","Post-Hardcore, Emo-Pop, Garage Rock Revival","melodic, male vocals, aggressive, passionate, energetic, anxious, raw, anthemic",936,13,3.33,2RCPu5qyaDPWIeWdy4WJCU
502,Sleaford Mods,Austerity Dogs,1 March 2013,"Spoken Word, Post-Punk","Minimal Wave, UK Hip Hop","urban, energetic, aggressive, angry, male vocals, misanthropic, conscious, hateful",450,3,3.35,1p0afVtlCRpRRcbugjAnDD
503,Misery Signals,Absent Light,22 July 2013,Metalcore,Progressive Metal,"progressive, technical, male vocals, passionate, aggressive, uncommon time signatures, atmospheric, uplifting",435,12,3.34,3h7tKH5h6c2XOCnc5zBQ52
504,Primitive Man,Scorn,31 January 2013,"Sludge Metal, Doom Metal",Crust Punk,"misanthropic, heavy, violence, hateful, nihilistic, dense, noisy, male vocals",735,7,3.35,1jWnALh48XShJomBdM6pYD
505,Sadistik,Flowers for My Father,19 February 2013,"Conscious Hip Hop, Abstract Hip Hop",Cloud Rap,"dark, depressive, male vocals, sad, ethereal, atmospheric",558,12,3.33,5duAhGTId1vVLUtApl9Yr7
506,Prodigy x Alchemist,Albert Einstein,11 June 2013,"Hardcore Hip Hop, East Coast Hip Hop","Boom Bap, Drumless",male vocals,540,6,3.35,0PRSoLxeEZXSvk3Hh606ig
507,Senses Fail,Renacer,26 March 2013,Post-Hardcore,"Metalcore, Hardcore Punk","male vocals, love, melancholic, heavy, introspective, passionate, dark, bittersweet",297,6,3.37,3z6xGsObjZFEdnUgZaU2MP
508,King Khan & His Shrines,Idle No More,3 September 2013,Garage Rock,"Soul, Psychedelic Rock",,244,2,3.46,
509,Erik Satie / Anamanaguchi,Endless Fantasy,14 May 2013,"Chiptune, Bitpop","Power Pop, Electro House, 16-bit, J-Rock, Electropop","energetic, playful, happy, instrumental, uplifting, melodic, love, dense","2,124",24,3.32,5hchtJ6859VJ38c0bc5R0S
510,Portugal. The Man,Evil Friends,4 June 2013,"Indie Rock, Indie Pop","Psychedelic Rock, Neo-Psychedelia","male vocals, melodic, rhythmic, anti-religious, nocturnal, dark, urban, optimistic","1,655",19,3.33,6VoOCCv0bXPrTHDncJyIgF
511,Jesu,Every Day I Get Closer to the Light From Which I Came,24 September 2013,"Post-Rock, Post-Metal","Shoegaze, Drone Metal","heavy, male vocals, melancholic, sombre, dense, introspective, atmospheric",981,10,3.34,2QWfbyK6NZ53V4i9sgPjIo
512,Old Gray,An Autobiography,11 March 2013,"Screamo, Emo","Post-Rock, Spoken Word, Midwest Emo","self-hatred, introspective, poetic, depressive, male vocals, melancholic, manic, anxious",939,9,3.33,0crxHIjEmtH6VGuX4VunmY
513,Warbringer,IV: Empires Collapse,28 October 2013,Thrash Metal,Speed Metal,aggressive,315,10,3.36,4e0bs14PbPYPXLLPPBNu8H
514,Keldian,Outbound,31 October 2013,Power Metal,"Symphonic Metal, AOR, Progressive Metal","science fiction, male vocals, uplifting, space, melodic, passionate, energetic, introspective",211,6,3.62,5JnefVYNNcihpn1Bq3atCq
515,Thundercat,Apocalypse,9 July 2013,"Neo-Soul, Funktronica, Nu Jazz","Jazz-Funk, Synth Funk, Contemporary R&B, Wonky","mellow, existential, death, futuristic, warm, quirky, playful, psychedelic","2,584",16,3.33,6dDbUFp3HXqMWeywcPUZbb
516,The Front Bottoms,Talon of the Hawk,21 May 2013,"Folk Punk, Indie Rock","Pop Punk, Midwest Emo","male vocals, energetic, anxious, sarcastic, melodic","1,484",12,3.30,3Whyz0vsFG5AdcSzlgC3k0
517,Comadre,Comadre,8 January 2013,Screamo,"Indie Rock, Post-Hardcore","energetic, passionate, male vocals, rhythmic, aggressive, anxious, melodic",639,11,3.33,5x1rCm7QGTmuP4plqH6FGY
518,Dpplgngz,Hark,12 March 2013,"East Coast Hip Hop, Boom Bap","Instrumental Hip Hop, Abstract Hip Hop",male vocals,496,14,3.34,0cRsGsziFn7tKnmAxy8oHf
519,Ovid's Withering,Scryers of the Ibis,13 November 2013,"Djent, Deathcore","Progressive Metal, Symphonic Black Metal","epic, mythology, heavy",347,11,3.31,6C1TCoQzKlTSCi4dnVLMJr
520,Amplifier,Echo Street,11 March 2013,"Progressive Rock, Alternative Rock","Post-Rock, Psychedelic Rock, Art Rock","melodic, atmospheric, melancholic, psychedelic, space, male vocals, energetic, progressive",359,15,3.34,6LOPpC9CFLLOaPG7P2X5NB
521,Shpongle,Museum of Consciousness,29 July 2013,Psybient,"Downtempo, IDM","psychedelic, meditative, playful, rhythmic, ethereal, tribal, warm, atmospheric",603,7,3.34,04T2dbDrecHZBs3WFdFOpt
522,Whitewoods,Spaceship Earth,22 August 2013,"Synthpop, Chillwave, Hypnagogic Pop","Synth Funk, Vaporwave","male vocals, melancholic, psychedelic, sampling, quirky, rhythmic, playful, lo-fi",362,3,3.35,3gfTj1Dq87IiiyPOviWepH
523,Saint Pepsi,Empire Building,29 January 2013,Vaporwave,Future Funk,"lo-fi, sensual, mellow, sampling, nocturnal, urban, atmospheric, ethereal",326,2,3.36,
524,Foxygen,We Are the 21st Century Ambassadors of Peace & Magic,22 January 2013,Psychedelic Pop,"Indie Pop, Glam Rock, Pop Rock","melodic, warm, summer, male vocals, bittersweet, optimistic, love, psychedelic","4,314",79,3.30,2PvrxQzGjHFSOBKX2KqLBL
525,Little Big League,These Are Good People,6 August 2013,Midwest Emo,"Indie Rock, Noise Pop","sentimental, raw, longing, bittersweet, female vocals, melodic, love, LGBT",332,3,3.35,2js1jeiPVrpvbT8tJAUsw2
526,Iron Reagan,Worse Than Dead,19 March 2013,Crossover Thrash,Hardcore Punk,"political, rhythmic, aggressive, male vocals, energetic",308,5,3.35,1jLb8IUV2LkG0jg7M39IUp
527,Jessica93,Who Cares,31 May 2013,"Post-Punk, Coldwave",Shoegaze,"ominous, heavy, cold, sombre, ethereal, male vocals",273,1,3.37,6CVWXf1ciuzzgy4hJAiKKX
528,Laurel Halo,Chance of Rain,28 October 2013,Techno,"Detroit Techno, Ambient Techno, IDM","futuristic, cold, atmospheric, instrumental, mechanical, mysterious, technical, ominous","1,480",11,3.33,4HrLgkW8qPTfLxAt5fj8lq
529,Ahnnu,World Music,3 September 2013,Plunderphonics,"Ambient, Instrumental Hip Hop, Nu Jazz, Vaporwave","hypnotic, rhythmic, mellow, nocturnal, sampling, warm, psychedelic, ethereal",319,4,3.35,1gaa99cEtX8XdMEZj2uIpJ
530,Laura Mvula,Sing to the Moon,1 March 2013,"Contemporary R&B, Chamber Pop, Pop Soul","Pop Soul, Art Pop, Traditional Pop","female vocals, lush",487,11,3.33,6sWQlfb6ju6jG0z4oFPgVn
531,Skeletonwitch,Serpents Unleashed,29 October 2013,Thrash Metal,Melodic Black Metal,,542,6,3.33,2JOIi9CHxbQPQPHJNXDQBi
532,Amon Amarth,Deceiver of the Gods,25 June 2013,Melodic Death Metal,,"mythology, male vocals, melodic, heavy, aggressive, energetic, violence, war","1,531",28,3.31,3UgW8SaWQ1r1hCIJRlQEYV
533,Vaura,The Missing,12 November 2013,"Post-Punk, Blackgaze","Progressive Metal, Gothic Rock","atmospheric, dark, male vocals, sombre, melancholic, ethereal, progressive, uncommon time signatures",518,4,3.34,6PxExWLHUBVYVOGD4JeyOX
534,Chthonic,Bú-Tik,3 June 2013,"Melodic Death Metal, Melodic Black Metal","Symphonic Black Metal, Chinese Folk Music, Folk Metal","heavy, war, nationalism, melodic, aggressive, history, male vocals, energetic",292,3,3.37,5gEbYHV3Se5a4Ter4erxRo
535,Pusha T,My Name Is My Name,8 October 2013,"Gangsta Rap, Southern Hip Hop","Pop Rap, Trap","drugs, male vocals, boastful, crime, urban, sampling, sexual, hedonistic","5,256",39,3.31,0IoiCReUTgS8veAp98cHIA
536,RP Boo,Legacy,13 May 2013,"Footwork, Juke",,"rhythmic, repetitive, sampling, urban, abstract, hypnotic, party, male vocals",554,5,3.33,22G89plPWhZKj8fa87IiZl
537,Balance and Composure,The Things We Think We're Missing,10 September 2013,"Emo, Alternative Rock","Post-Hardcore, Shoegaze, Grunge","male vocals, rain, noisy, lonely, introspective, melancholic, breakup, love",502,9,3.32,7a4k5NMwt4L4vbuV9Qy1gL
538,Lustre,Wonder,16 September 2013,"Atmospheric Black Metal, Ambient",Dungeon Synth,"lonely, sombre, nocturnal, lethargic, melodic, atmospheric, male vocals, nature",355,3,3.33,5uR37EwL19gJhywLLSdVmi
539,Knxwledge,Kauliflower,24 September 2013,"Lo-Fi Hip Hop, Instrumental Hip Hop","Wonky, Experimental Hip Hop","sampling, instrumental, atmospheric, rhythmic, lo-fi, mellow, urban, complex",427,2,3.34,6Qm3BXNURcAUHCtVlZ3N1f
540,Ludovico Einaudi,In a Time Lapse,21 January 2013,"Classical Crossover, Modern Classical","New Age, Neoclassical New Age","calm, soothing, instrumental, melodic, lush, soft",370,4,3.32,
541,Ghost,Infestissumam,10 April 2013,Hard Rock,"Heavy Metal, Heavy Psych","satanic, occult, melodic, male vocals, passionate, apocalyptic, energetic, psychedelic","4,217",50,3.29,32CbQps06lUasiux6N8tP3
542,Northlane,Singularity,22 March 2013,"Metalcore, Djent",,"heavy, introspective, uplifting, male vocals",530,2,3.31,5StK8XAhLIasWLHGzKNAJC
543,Coma Cinema,Posthumous Release,11 June 2013,"Indie Pop, Bedroom Pop","Psychedelic Pop, Lo-Fi / Slacker Rock",male vocals,503,4,3.33,4fGmm4duNiLc3uDl9QqLM2
544,Patricia,Body Issues,19 August 2013,Outsider House,"Ambient Techno, Tech House, Acid House","atmospheric, repetitive, anxious, nocturnal, dark, melancholic, depressive, hypnotic",362,2,3.35,6WJCXlw9qbzRUEWiJggAtN
545,Exhumed,Necrocracy,6 August 2013,Deathgrind,Melodic Death Metal,"heavy, death, aggressive, angry, energetic, violence, male vocals, melodic",344,8,3.34,5E3MGHqzxrAj3Nxy8ugSNv
546,The Dead C,Armed Courage,3 September 2013,"Noise Rock, Experimental Rock","Drone, Ambient","angry, noisy, improvisation, dense, chaotic",283,5,3.37,
547,Cathedral,The Last Spire,29 April 2013,Doom Metal,,"heavy, male vocals, fantasy",464,10,3.32,0Zp5rBxp1wWTVGDtQY3rJ3
548,YC the Cynic,GNK,26 August 2013,"Conscious Hip Hop, Political Hip Hop","Hardcore Hip Hop, East Coast Hip Hop","political, male vocals, conscious",489,4,3.33,3ZzOUgkfIN6qU3JZjzWw9G
549,Mammoth Grinder,Underworlds,23 July 2013,"Crust Punk, Death Metal",Death Metal,"aggressive, male vocals, heavy, raw, energetic",313,6,3.34,41ReW9h9vBto0EJjjF1wLQ
550,Secret Pyramid,Movements of Night,15 October 2013,"Ambient, Drone",,"hypnotic, atmospheric, instrumental, nocturnal, melancholic",258,1,3.45,2Yiukgdo2ZgDEBBAnzsSKW
551,clipping.,Midcity,5 February 2013,"Industrial Hip Hop, West Coast Hip Hop, Gangsta Rap","Harsh Noise, Hardcore Hip Hop, Glitch, Gangsta Rap, Tape Music","noisy, crime, violence, male vocals, drugs, raw, dark, urban","3,812",38,3.29,1lgZgmdWGUt8Ypk5qgaRQH
552,Majical Cloudz,Impersonator,21 May 2013,Ambient Pop,"Dream Pop, Art Pop, Singer-Songwriter, Alt-Pop","lonely, warm, bittersweet, sparse, serious, introspective, sombre, male vocals","1,155",15,3.31,5M0cc2VNVt1yLNpjnQPYfm
553,Active Stenosis,Final Histopathology Report,12 December 2013,Goregrind,,"chaotic, aggressive, vulgar, manic, dense, heavy, male vocals, misanthropic",228,2,3.57,
554,Wooden Shjips,Back to Land,12 November 2013,"Neo-Psychedelia, Psychedelic Rock, Space Rock Revival","Krautrock, Space Rock","psychedelic, repetitive, hypnotic",425,8,3.33,5ucGsqmWnXrx69gHS3ldOV
555,The Fat White Family,Champagne Holocaust,1 April 2013,"Garage Rock, Acid Rock, Art Punk","Lo-Fi / Slacker Rock, Garage Punk","lo-fi, hedonistic, political, surreal, raw, sexual, psychedelic, nihilistic",436,4,3.33,49rPHMcY4Z2JoVNUr6AspO
556,Evile,Skull,27 May 2013,Thrash Metal,,"male vocals, energetic, aggressive",345,11,3.32,5ASbchClXDt2Q1pTdYiUWT
557,Dale Cooper Quartet & the Dictaphones,Quatorze pièces de menace,27 September 2013,Dark Jazz,"Drone, Dark Ambient","nocturnal, dark, atmospheric, ominous",279,1,3.39,0z7Fnuv6z6Hd7aQ25iWXJ3
558,Washed Out,Paracosm,13 August 2013,"Chillwave, Dream Pop","Neo-Psychedelia, Dream Pop, Balearic Beat","uplifting, mellow, hypnotic, summer, atmospheric, psychedelic, nature, calm","2,012",28,3.30,72b7KBNzYH54BtZ5FBSFqi
559,Grandview,Everything Between Paint and a Wall,17 December 2013,Midwest Emo,"Post-Hardcore, Post-Rock","depressive, self-hatred, melancholic, sad, passionate, breakup, introspective, male vocals",226,3,3.60,5goQNoj6lYIPt3vOQVsc3d
560,Anna Calvi,One Breath,7 October 2013,Art Rock,"Art Pop, Chamber Pop, Gothic Rock",female vocals,729,15,3.32,
561,Midlake,Antiphon,5 November 2013,"Folk Rock, Indie Rock","Psychedelic Folk, Progressive Folk","psychedelic, male vocals, melodic, forest, lush, atmospheric, nocturnal, mellow",648,17,3.32,0QEF20rJi9iqYXeyukOLvU
562,Brave Bird,"Maybe You, No One Else Worth It",8 January 2013,Midwest Emo,,"melancholic, bittersweet, passionate, male vocals, energetic",542,7,3.30,00YXUwSAhiqzI5N5ddODkA
563,Nadine Shah,Love Your Dum and Mad,22 July 2013,Alternative Rock,"Chamber Pop, Piano Rock, Folk Rock",,260,8,3.40,0Tw9j0oLI4QeMiZYsjssFB
564,Passo Torto,Passo elétrico,June 2013,"Vanguarda paulista, Experimental Rock","Math Rock, Art Rock","abstract, anxious, polyphonic, chaotic, male vocals, introspective, dissonant, alienation",250,3,3.45,2YTDZFbhpoWbqmpk9egEJG
565,Age of Taurus,Desperate Souls of Tortured Times,27 May 2013,"Traditional Doom Metal, Doom Metal, Epic Doom Metal",,male vocals,211,8,3.57,1EiWxFAs9OGC7610b0Wi2v
566,Blue Sky Black Death,Glaciers,1 October 2013,Downtempo,"Dream Pop, Instrumental Hip Hop, Cloud Rap","anthemic, sentimental, male vocals, peaceful, dense, progressive, nocturnal, meditative",483,11,3.30,0iH7PZv4zMN20pkICUanYm
567,John Wizards,John Wizards,2 September 2013,"Indietronica, Kwaito","Dub, Chamber Pop","sensual, warm, psychedelic, playful, summer, eclectic, energetic",416,3,3.32,187D5dT7y65bZopv4yPDJN
568,Gov't Mule,Shout!,16 September 2013,"Blues Rock, Southern Rock","Southern Rock, Hard Rock",,221,6,3.55,2hWwwtCJJFqwbnmLNICM2m
569,Quelle Chris,Ghost at the Finish Line,29 October 2013,Abstract Hip Hop,"Conscious Hip Hop, Gangsta Rap","introspective, male vocals",330,3,3.33,7jmGDoZYKYDLSiPR3oMVQN
570,Nisennenmondai,N,2 July 2013,"Minimal Techno, Krautrock",Ambient Techno,"repetitive, rhythmic, hypnotic, minimalistic, avant-garde, dark, instrumental, improvisation",405,1,3.32,19nNUoxHIMRJsogSuExqJe
571,Jerusalem in My Heart,Mo7it al-mo7it,19 March 2013,"Arabic Folk Music, Avant-Folk","Drone, Electronic","meditative, cryptic, male vocals, mysterious, hypnotic",330,3,3.33,3bDBcV566ZtjYTpmq0Yrvt
572,Tindersticks,Across Six Leap Years,14 October 2013,Chamber Pop,,male vocals,323,5,3.33,
573,The Black Angels,Indigo Meadow,2 April 2013,Psychedelic Rock,"Garage Rock, Neo-Psychedelia","male vocals, psychedelic, love, war, drugs, hypnotic, dense",747,18,3.31,4tTLpPDL1xjJgCTzNnqy8D
574,TOY,Join the Dots,9 December 2013,Neo-Psychedelia,"Shoegaze, Krautrock",male vocals,434,7,3.32,4aLDgsogKidBuWEHAdMEEV
575,Emptyset,Recur,28 October 2013,"Power Noise, Post-Industrial","Industrial Techno, Glitch","dark, noisy, energetic, mysterious, nocturnal, hypnotic, repetitive, heavy",386,9,3.32,6cK5IgwAg2LuwWGeIVpY4x
576,Ghostpoet,Some Say I So I Say Light,13 May 2013,UK Hip Hop,"Future Garage, Trip Hop",,367,9,3.31,4FqGPQmNI9Ajx6rZxBt385
577,Night Beats,Sonic Bloom,24 September 2013,"Psychedelic Rock, Garage Rock",Punk Blues,,249,4,3.42,4yVONC3l3dmwIHtELeJgAN
578,Shigeto,No Better Time Than Now,20 August 2013,"Wonky, Nu Jazz",Ambient Techno,"mellow, rhythmic, instrumental, atmospheric",649,4,3.31,4GqLgh8J1bRIRrVeYq8J9L
579,Pharmakon,Abandon,13 May 2013,Death Industrial,Drone,"atmospheric, ominous, aggressive, misanthropic, noisy, female vocals, dark, dissonant","2,091",24,3.28,2bmE5zwqDQFb2bIEU5jqw0
580,Ty Segall,Sleeper,20 August 2013,"Psychedelic Folk, Singer-Songwriter","Psychedelic Rock, Folk Rock","psychedelic, pastoral, melancholic, autumn, acoustic, mellow",995,7,3.31,2JYkFXfoBxPc3sqtPyvAFR
581,Hookworms,Pearl Mystic,4 March 2013,Psychedelic Rock,"Noise Rock, Shoegaze","cryptic, psychedelic, raw, male vocals, Wall of Sound, aggressive, dense, progressive",734,7,3.31,2EmD7p8WMCensfHfWXdMmE
582,Ghostface Killah,Twelve Reasons to Die: The Brown Tape,16 April 2013,"East Coast Hip Hop, Hardcore Hip Hop",Boom Bap,"male vocals, crime, rhythmic, violence, sampling",444,6,3.31,7yXfSAtdHFZ1pYSubEio6a
583,Mayer Hawthorne,Where Does This Door Go,16 July 2013,Blue-Eyed Soul,"Smooth Soul, Contemporary R&B, Funk",,271,7,3.35,4FF4II3GGoTuYRW3zenamA
584,Hail of Bullets,III: The Rommel Chronicles,25 October 2013,Death Metal,,"aggressive, war, desert, male vocals, history, death, violence, cold",259,3,3.42,1sbCb71uq6T6bybHxSANsF
585,65daysofstatic,Wild Light,16 September 2013,"Post-Rock, Electronic","Glitch, IDM, Ambient","instrumental, futuristic, epic, longing, energetic, atmospheric, urban",957,7,3.30,3a68UJXba5ejXgM5K8BUVF
586,Esben and the Witch,Wash the Sins Not Only the Face,21 January 2013,Ethereal Wave,"Dream Pop, Darkwave, Post-Rock, Gothic Rock","female vocals, ethereal, melancholic, atmospheric, cold, mysterious, nocturnal, dark",628,14,3.30,4rNhJ9spDTFSXo95Ce4jFw
587,Scout Niblett,It's Up to Emma,21 May 2013,Singer-Songwriter,Slowcore,female vocals,237,7,3.46,0XkNq52qjvOa7LvGpOAziF
588,Jerry Paper,Fuzzy Logic,17 October 2013,"Synthpop, Art Pop, Bedroom Pop","Hypnagogic Pop, Sequencer & Tracker","lonely, apathetic, mellow, surreal, male vocals, calm, quirky, warm",309,1,3.32,7JDWVA2h3V7ccbPpTYupPM
589,The Ex & Brass Unbound,Enormous Door,29 April 2013,"Post-Punk, Art Punk","Jazz-Rock, Noise Rock",,227,3,3.48,5AiL7HPSkrT1UIs8Rd7WJh
590,The Appleseed Cast,Illumination Ritual,23 April 2013,"Post-Rock, Indie Rock",Midwest Emo,"male vocals, atmospheric, melodic, melancholic, bittersweet, uplifting, anxious, passionate",365,7,3.31,4ZUpacHZD1ts1H37ms8iiG
591,Eternal Tears of Sorrow,Saivon lapsi,22 February 2013,"Melodic Death Metal, Symphonic Metal",,"male vocals, heavy, dark, melodic, aggressive, symphony, winter",329,9,3.30,113dKdhcptxma5BMJtIYMb
